Yil,PM10,SO2,CO,NO2,NOX,NO,HavaSicakligi,BagilNem,KabinSicakligi,KabinNem,PM25,IstasyonTipi,Gece/Gunduz,Haftasonu/Haftaici,Ay,Mevsim
2015,34.68,4.28,400.09,67.94,107.58,39.64,17.56,87.65,15.04,40.75,18.94,Sanayi,Gece,Haftaici,5,Ilkbahar
2015,39.8,7.11,500.79,87.44,133.44,46.0,20.85,77.19,15.47,42.36,15.51,Sanayi,Gunduz,Haftaici,5,Ilkbahar
2015,31.53,2.3,275.21,54.08,81.18,27.11,18.23,93.27,15.16,40.27,7.34,Sanayi,Gece,Haftaici,5,Ilkbahar
2015,79.18,4.1,907.61,96.4,180.21,83.81,19.8,95.47,15.31,37.5,8.49,Sanayi,Gunduz,Haftaici,5,Ilkbahar
2015,90.58,8.94,738.2,101.22,185.94,84.71,20.38,75.53,15.24,39.71,45.5,Sanayi,Gece,Haftaici,5,Ilkbahar
2015,78.82,13.12,648.68,118.24,164.61,46.36,26.61,55.07,15.93,41.87,30.49,Sanayi,Gunduz,Haftaici,5,Ilkbahar
2015,73.04,9.3,600.2,86.45,123.89,37.44,19.77,85.53,15.2,37.5,41.02,Sanayi,Gece,Haftaici,5,Ilkbahar
2015,88.02,5.53,961.47,106.11,192.49,86.38,22.96,76.85,15.62,37.5,13.26,Sanayi,Gunduz,Haftaici,5,Ilkbahar
2015,65.08,10.2,518.28,79.38,125.28,45.89,22.86,68.89,15.43,36.42,30.65,Sanayi,Gece,Haftaici,5,Ilkbahar
2015,57.48,12.43,368.41,83.43,109.52,26.09,27.38,50.03,15.98,33.82,26.52,Sanayi,Gunduz,Haftasonu,5,Ilkbahar
2015,66.29,7.87,412.31,70.91,100.76,29.85,20.21,81.38,15.18,39.71,37.72,Sanayi,Gece,Haftasonu,5,Ilkbahar
2015,74.76,15.63,524.46,100.11,133.47,33.36,23.68,69.96,15.7,37.4,15.14,Sanayi,Gunduz,Haftasonu,5,Ilkbahar
2015,56.02,7.16,355.85,80.58,104.19,23.6,21.93,71.55,15.47,41.38,33.99,Sanayi,Gece,Haftasonu,5,Ilkbahar
2015,71.02,13.15,634.49,105.8,158.2,52.39,25.99,59.01,15.84,37.4,27.85,Sanayi,Gunduz,Haftaici,5,Ilkbahar
2015,51.75,9.71,282.32,75.92,108.25,32.33,20.44,80.03,15.31,41.38,7.83,Sanayi,Gece,Haftaici,5,Ilkbahar
2015,70.02,8.66,469.04,88.23,119.33,31.1,24.75,57.76,15.84,37.4,47.18,Sanayi,Gunduz,Haftaici,5,Ilkbahar
2015,78.05,22.16,450.44,88.06,127.15,39.09,21.63,54.25,15.35,37.4,48.36,Sanayi,Gece,Haftaici,5,Ilkbahar
2015,96.43,7.41,494.6,96.93,138.91,41.98,30.98,36.66,16.13,41.82,42.43,Sanayi,Gunduz,Haftaici,5,Ilkbahar
2015,94.22,15.72,681.15,81.73,127.96,46.23,24.82,59.4,15.54,41.87,60.86,Sanayi,Gece,Haftaici,5,Ilkbahar
2015,70.62,11.93,732.87,106.66,169.99,63.33,29.95,42.8,16.05,34.52,39.3,Sanayi,Gunduz,Haftaici,5,Ilkbahar
2015,55.11,9.31,370.18,70.14,102.53,32.39,22.87,69.4,15.42,46.04,27.01,Sanayi,Gece,Haftaici,5,Ilkbahar
2015,95.28,10.14,683.43,88.6,140.4,51.8,29.13,48.94,16.03,33.82,63.05,Sanayi,Gunduz,Haftaici,5,Ilkbahar
2015,99.9,22.87,722.96,82.73,131.61,48.88,22.44,65.94,15.38,37.5,66.8,Sanayi,Gece,Haftaici,5,Ilkbahar
2015,93.17,22.99,665.61,86.79,156.39,69.6,28.75,47.87,15.89,40.34,57.74,Sanayi,Gunduz,Haftasonu,5,Ilkbahar
2015,96.54,16.9,658.23,76.66,122.86,46.2,21.51,72.25,15.28,39.71,62.65,Sanayi,Gece,Haftasonu,5,Ilkbahar
2015,81.81,19.75,596.7,87.74,125.53,37.79,26.57,56.87,15.81,37.4,65.93,Sanayi,Gunduz,Haftasonu,5,Ilkbahar
2015,79.86,21.47,698.62,87.94,129.41,41.47,20.11,65.46,15.18,37.4,53.49,Sanayi,Gece,Haftasonu,5,Ilkbahar
2015,56.49,16.68,696.73,112.71,171.76,59.05,24.91,48.3,15.79,40.34,8.74,Sanayi,Gunduz,Haftaici,5,Ilkbahar
2015,76.04,11.86,755.93,96.36,165.92,69.56,17.64,65.48,15.05,37.4,48.42,Sanayi,Gece,Haftaici,5,Ilkbahar
2015,46.4,9.14,577.77,108.95,154.38,45.43,21.98,46.07,15.67,37.83,31.35,Sanayi,Gunduz,Haftaici,5,Ilkbahar
2015,44.8,6.85,489.43,71.52,103.27,31.75,16.61,70.28,15.02,41.38,29.32,Sanayi,Gece,Haftaici,5,Ilkbahar
2015,33.34,5.42,500.12,80.68,130.54,49.86,20.62,53.71,15.5,54.35,16.12,Sanayi,Gunduz,Haftaici,5,Ilkbahar
2015,28.12,2.77,251.06,72.85,126.83,53.97,15.63,69.29,14.96,55.93,19.18,Sanayi,Gece,Haftaici,5,Ilkbahar
2015,29.09,4.63,394.7,61.54,95.53,33.99,21.55,50.0,15.82,43.68,2.84,Sanayi,Gunduz,Haftaici,5,Ilkbahar
2015,40.19,2.32,342.61,46.32,77.59,30.85,16.34,74.46,15.33,40.52,31.54,Sanayi,Gece,Haftaici,5,Ilkbahar
2015,32.82,24.23,204.46,30.2,44.96,14.76,21.19,54.45,16.04,36.45,17.75,Sanayi,Gunduz,Haftaici,5,Ilkbahar
2015,0.78,14.13,428.42,62.8,111.74,48.94,14.1,71.9,18.61,39.71,38.15,Sanayi,Gece,Haftaici,5,Ilkbahar
2015,4.19,9.86,453.97,72.12,113.25,41.14,19.16,49.42,21.14,37.5,7.87,Sanayi,Gunduz,Haftasonu,5,Ilkbahar
2015,1.07,14.13,361.71,52.26,80.28,28.02,14.27,73.08,18.73,39.71,38.15,Sanayi,Gece,Haftasonu,5,Ilkbahar
2015,3.87,11.45,510.15,76.83,128.74,51.91,19.97,54.45,21.55,37.5,36.58,Sanayi,Gunduz,Haftasonu,5,Ilkbahar
2015,1.63,25.85,430.13,50.99,75.91,24.93,15.77,78.49,19.05,37.5,38.15,Sanayi,Gece,Haftasonu,5,Ilkbahar
2015,2.07,4.72,803.16,84.57,141.77,57.2,18.32,84.78,20.35,37.5,12.39,Sanayi,Gunduz,Haftaici,5,Ilkbahar
2015,1.62,25.85,831.87,74.33,132.87,58.54,18.67,76.28,20.78,37.5,38.15,Sanayi,Gece,Haftaici,5,Ilkbahar
2015,5.48,23.82,916.37,95.3,170.38,75.08,24.15,49.68,22.53,37.5,38.15,Sanayi,Gunduz,Haftaici,5,Ilkbahar
2015,0.63,2.58,850.5,77.57,141.93,64.36,15.91,71.7,19.47,37.5,12.51,Sanayi,Gece,Haftaici,5,Ilkbahar
2015,4.11,13.93,729.21,82.8,132.33,49.53,22.61,51.02,22.39,37.5,10.54,Sanayi,Gunduz,Haftaici,5,Ilkbahar
2015,1.71,2.26,804.62,67.77,124.01,56.24,17.6,71.86,19.75,37.5,12.51,Sanayi,Gece,Haftaici,5,Ilkbahar
2015,9.46,18.38,800.19,88.79,151.97,63.18,22.09,49.3,21.39,37.5,10.54,Sanayi,Gunduz,Haftaici,5,Ilkbahar
2015,54.59,2.84,731.74,75.93,129.74,53.81,13.81,69.24,18.13,37.5,31.23,Sanayi,Gece,Haftaici,5,Ilkbahar
2015,27.62,11.09,595.31,79.33,129.65,50.32,19.4,51.16,20.46,41.87,17.52,Sanayi,Gunduz,Haftaici,5,Ilkbahar
2015,45.06,2.81,498.51,65.09,119.15,54.06,14.33,87.44,18.07,40.81,23.87,Sanayi,Gece,Haftaici,5,Ilkbahar
2015,30.12,1.66,507.37,66.02,108.95,42.93,15.56,89.29,19.01,37.5,16.67,Sanayi,Gunduz,Haftasonu,5,Ilkbahar
2015,59.45,6.08,1044.89,63.21,128.59,65.38,16.01,81.85,19.32,37.5,37.03,Sanayi,Gece,Haftasonu,5,Ilkbahar
2015,37.62,14.21,723.17,82.54,139.95,57.41,20.08,57.37,20.75,37.5,17.77,Sanayi,Gunduz,Haftasonu,5,Ilkbahar
2015,54.67,2.13,725.33,66.79,121.64,54.85,13.68,96.38,18.21,40.81,33.87,Sanayi,Gece,Haftasonu,5,Ilkbahar
2015,33.99,10.77,478.9,56.92,89.31,32.39,17.52,75.81,20.61,37.5,21.8,Sanayi,Gunduz,Haftaici,5,Ilkbahar
2015,34.31,2.8,567.76,50.06,82.44,32.39,15.86,73.19,19.31,37.5,22.25,Sanayi,Gece,Haftaici,5,Ilkbahar
2015,38.89,14.89,1314.48,84.08,144.5,60.42,19.46,60.01,20.75,37.5,20.64,Sanayi,Gunduz,Haftaici,4,Ilkbahar
2015,60.56,9.05,1082.21,69.05,106.61,37.56,16.02,73.12,19.36,39.71,35.46,Sanayi,Gece,Haftaici,4,Ilkbahar
2015,61.9,9.89,1149.86,91.44,158.46,67.02,22.16,43.34,21.72,37.5,25.02,Sanayi,Gunduz,Haftaici,4,Ilkbahar
2015,66.53,2.76,1092.03,75.59,125.14,49.55,18.36,55.07,20.01,37.5,34.14,Sanayi,Gece,Haftaici,4,Ilkbahar
2015,60.06,15.89,1138.81,70.17,99.42,29.25,23.33,48.74,21.46,37.5,23.26,Sanayi,Gunduz,Haftaici,4,Ilkbahar
2015,81.72,6.36,1509.35,85.61,166.24,80.63,14.79,67.03,18.3,37.5,49.15,Sanayi,Gece,Haftaici,4,Ilkbahar
2015,36.26,17.32,1252.87,91.36,141.25,49.89,19.08,50.14,20.32,37.5,15.83,Sanayi,Gunduz,Haftaici,4,Ilkbahar
2015,70.57,9.91,1595.19,80.68,149.69,69.01,13.74,75.06,17.97,39.71,42.35,Sanayi,Gece,Haftaici,4,Ilkbahar
2015,38.96,11.74,1192.13,82.87,135.58,52.71,16.35,59.44,19.15,44.43,16.52,Sanayi,Gunduz,Haftasonu,4,Ilkbahar
2015,78.88,8.49,1705.43,79.78,162.37,82.58,13.5,58.71,17.98,37.5,42.43,Sanayi,Gece,Haftasonu,4,Ilkbahar
2015,34.85,23.88,1246.41,81.35,138.21,56.87,18.33,42.4,19.57,41.39,19.01,Sanayi,Gunduz,Haftasonu,4,Ilkbahar
2015,62.9,9.41,1480.52,78.72,139.79,61.06,10.46,63.03,16.27,35.49,36.48,Sanayi,Gece,Haftasonu,4,Ilkbahar
2015,30.39,7.33,1157.22,91.86,155.5,63.64,14.22,47.3,17.98,33.42,17.73,Sanayi,Gunduz,Haftaici,4,Ilkbahar
2015,36.75,5.71,1045.52,74.39,129.31,54.92,6.77,73.91,15.43,29.6,21.15,Sanayi,Gece,Haftaici,4,Ilkbahar
2015,23.16,4.76,949.06,67.37,123.76,56.39,10.27,57.54,16.84,31.7,13.58,Sanayi,Gunduz,Haftaici,4,Ilkbahar
2015,29.39,2.73,869.44,50.79,87.42,36.63,6.67,88.54,15.49,73.11,14.55,Sanayi,Gece,Haftaici,4,Ilkbahar
2015,29.0,3.24,1081.77,85.28,142.35,57.08,9.14,68.23,16.47,63.45,13.38,Sanayi,Gunduz,Haftaici,4,Ilkbahar
2015,19.79,3.3,930.13,65.23,114.0,48.77,6.34,67.76,15.52,32.82,10.24,Sanayi,Gece,Haftaici,4,Ilkbahar
2015,40.82,3.44,927.91,79.89,134.93,55.04,10.52,65.27,17.12,44.43,21.02,Sanayi,Gunduz,Haftaici,4,Ilkbahar
2015,61.34,2.73,1751.21,83.34,169.99,86.65,15.23,66.83,19.0,37.5,34.16,Sanayi,Gece,Haftasonu,4,Ilkbahar
2015,43.49,17.9,1445.34,96.8,176.6,79.79,20.39,53.28,20.51,45.37,19.5,Sanayi,Gunduz,Haftaici,4,Ilkbahar
2015,94.6,8.1,1842.43,80.38,186.11,105.73,13.14,74.39,17.86,39.71,52.06,Sanayi,Gece,Haftaici,4,Ilkbahar
2015,49.89,17.46,1505.86,94.35,168.9,74.55,17.49,54.54,19.44,44.25,24.81,Sanayi,Gunduz,Haftaici,4,Ilkbahar
2015,65.8,9.76,1419.45,70.05,131.19,61.14,10.94,76.95,16.98,41.24,41.73,Sanayi,Gece,Haftaici,4,Ilkbahar
2015,45.05,10.14,1331.8,89.55,162.01,72.46,15.54,53.74,18.96,34.28,27.76,Sanayi,Gunduz,Haftaici,4,Ilkbahar
2015,87.54,7.35,1762.2,88.84,155.13,66.29,11.93,80.02,17.48,37.5,58.08,Sanayi,Gece,Haftaici,4,Ilkbahar
2015,59.87,13.44,1293.84,93.18,135.38,42.2,16.32,59.63,18.99,37.5,30.24,Sanayi,Gunduz,Haftaici,4,Ilkbahar
2015,61.15,6.76,1400.71,76.86,137.85,60.99,9.81,78.68,16.39,43.82,36.28,Sanayi,Gece,Haftaici,4,Ilkbahar
2015,37.24,7.88,1249.77,84.07,133.2,49.12,15.16,54.93,18.58,34.69,15.33,Sanayi,Gunduz,Haftaici,4,Ilkbahar
2015,69.82,6.53,1468.48,99.17,180.64,81.47,9.49,70.83,16.01,39.71,36.83,Sanayi,Gece,Haftaici,4,Ilkbahar
2015,25.79,6.78,1200.96,74.32,128.97,54.65,12.19,58.71,17.37,35.33,16.45,Sanayi,Gunduz,Haftasonu,4,Ilkbahar
2015,61.51,4.02,1675.64,73.84,142.32,68.47,6.94,79.55,15.49,36.57,36.76,Sanayi,Gece,Haftasonu,4,Ilkbahar
2015,39.45,3.67,1090.13,79.96,147.11,67.15,8.87,69.16,15.8,30.61,21.14,Sanayi,Gunduz,Haftasonu,4,Ilkbahar
2015,25.13,2.38,951.32,57.38,100.32,42.94,5.01,71.3,14.61,32.82,6.89,Sanayi,Gece,Haftasonu,4,Ilkbahar
2015,28.44,5.79,914.08,59.69,128.41,68.72,7.23,62.87,15.65,42.12,16.75,Sanayi,Gunduz,Haftaici,4,Ilkbahar
2015,16.07,1.51,946.75,45.87,91.58,45.71,5.53,94.93,15.09,73.11,3.95,Sanayi,Gece,Haftaici,4,Ilkbahar
2015,31.72,3.08,1577.69,90.42,195.61,105.19,7.71,98.38,15.53,42.1,16.95,Sanayi,Gunduz,Haftaici,4,Ilkbahar
2015,10.92,2.45,964.29,55.46,117.24,61.78,7.44,98.56,15.5,37.5,3.73,Sanayi,Gece,Haftaici,4,Ilkbahar
2015,56.67,14.21,1217.0,77.1,143.95,66.84,11.05,67.54,15.66,35.49,19.71,Sanayi,Gunduz,Haftaici,4,Ilkbahar
2015,28.92,10.9,824.26,44.62,84.45,39.84,8.23,88.38,14.78,35.23,18.2,Sanayi,Gece,Haftaici,4,Ilkbahar
2015,32.15,6.54,1103.07,72.87,127.81,54.94,12.68,79.78,14.82,40.28,16.12,Sanayi,Gunduz,Haftaici,4,Ilkbahar
2015,14.21,3.45,752.93,49.9,82.49,32.58,12.35,84.11,14.72,40.28,3.73,Sanayi,Gece,Haftaici,4,Ilkbahar
2015,33.44,6.47,1057.37,57.45,86.8,29.35,18.0,59.37,15.01,35.28,13.33,Sanayi,Gunduz,Haftaici,4,Ilkbahar
2015,104.88,10.63,2220.04,72.61,179.71,107.1,10.05,78.17,14.71,39.71,60.71,Sanayi,Gece,Haftaici,4,Ilkbahar
2015,58.06,11.37,1405.0,74.52,145.04,70.52,13.56,56.95,14.87,34.81,35.11,Sanayi,Gunduz,Haftasonu,4,Ilkbahar
2015,76.52,7.98,1560.32,67.68,123.85,56.17,6.04,71.1,14.55,39.71,34.66,Sanayi,Gece,Haftasonu,4,Ilkbahar
2015,39.4,8.44,1055.98,69.48,125.95,56.46,8.97,53.8,14.77,33.93,18.78,Sanayi,Gunduz,Haftasonu,4,Ilkbahar
2015,44.17,6.15,1077.04,51.25,93.3,42.05,6.07,83.55,14.56,39.19,9.08,Sanayi,Gece,Haftasonu,4,Ilkbahar
2015,47.06,6.56,1322.87,91.76,173.33,81.57,12.01,55.04,14.84,35.24,22.86,Sanayi,Gunduz,Haftaici,4,Ilkbahar
2015,61.69,7.84,1195.28,74.15,136.0,61.85,5.68,74.98,14.38,50.27,30.93,Sanayi,Gece,Haftaici,4,Ilkbahar
2015,32.37,3.89,1142.21,76.28,136.94,60.66,9.5,77.43,14.75,59.64,11.09,Sanayi,Gunduz,Haftaici,4,Ilkbahar
2015,68.47,3.67,1566.3,62.22,126.8,64.58,13.0,80.86,14.72,39.76,36.55,Sanayi,Gece,Haftaici,4,Ilkbahar
2015,51.44,4.37,1435.84,86.02,206.38,120.36,16.21,67.36,14.96,46.04,19.53,Sanayi,Gunduz,Haftaici,4,Ilkbahar
2015,80.16,6.75,1777.07,74.46,166.54,92.07,11.12,94.77,14.72,37.5,39.07,Sanayi,Gece,Haftaici,4,Ilkbahar
2015,50.65,6.36,1547.09,99.15,225.81,126.66,12.78,87.4,14.78,42.1,28.33,Sanayi,Gunduz,Haftaici,3,Ilkbahar
2015,63.76,7.6,1332.18,65.6,116.1,50.5,11.93,88.81,14.73,41.59,30.65,Sanayi,Gece,Haftaici,3,Ilkbahar
2015,50.68,8.78,1210.74,75.85,136.0,60.16,14.74,77.77,14.99,41.38,28.09,Sanayi,Gunduz,Haftaici,3,Ilkbahar
2015,51.07,7.24,1555.38,83.29,168.37,85.08,11.83,95.04,14.84,42.1,26.72,Sanayi,Gece,Haftaici,3,Ilkbahar
2015,54.31,3.25,1391.86,82.62,154.81,72.19,13.21,90.02,14.89,42.1,25.88,Sanayi,Gunduz,Haftasonu,3,Ilkbahar
2015,70.41,2.84,1440.93,52.32,84.3,31.98,13.22,82.38,14.8,37.5,30.38,Sanayi,Gece,Haftasonu,3,Ilkbahar
2015,73.15,2.87,1832.95,95.9,221.48,125.59,13.34,91.28,14.83,37.5,8.49,Sanayi,Gunduz,Haftasonu,3,Ilkbahar
2015,26.47,2.07,1328.56,65.69,117.17,51.48,12.43,104.04,14.75,39.34,6.89,Sanayi,Gece,Haftasonu,3,Ilkbahar
2015,40.78,4.54,1451.29,73.89,141.63,67.74,14.96,91.28,14.83,42.1,9.99,Sanayi,Gunduz,Haftaici,3,Ilkbahar
2015,105.67,17.11,2431.06,78.44,164.64,86.21,14.3,72.89,14.82,39.71,61.9,Sanayi,Gece,Haftaici,3,Ilkbahar
2015,70.73,14.55,1671.39,85.48,176.05,90.57,16.86,52.89,14.96,38.07,39.28,Sanayi,Gunduz,Haftaici,3,Ilkbahar
2015,93.47,9.58,1723.44,74.13,135.52,61.39,9.46,77.18,14.76,39.71,47.32,Sanayi,Gece,Haftaici,3,Ilkbahar
2015,56.06,6.81,1144.77,71.08,113.1,42.02,13.44,57.02,14.85,34.81,29.26,Sanayi,Gunduz,Haftaici,3,Ilkbahar
2015,57.97,3.47,1193.61,55.17,103.09,47.92,8.13,81.45,14.78,50.27,33.13,Sanayi,Gece,Haftaici,3,Ilkbahar
2015,67.75,5.26,1176.57,81.98,138.24,56.26,11.48,62.5,14.84,29.16,34.25,Sanayi,Gunduz,Haftaici,3,Ilkbahar
2015,35.09,4.5,1008.43,58.29,92.48,34.19,9.06,82.94,14.76,40.88,16.87,Sanayi,Gece,Haftaici,3,Ilkbahar
2015,53.46,6.54,1427.57,82.07,154.5,72.43,11.66,77.7,14.84,41.38,27.61,Sanayi,Gunduz,Haftaici,3,Ilkbahar
2015,61.71,5.58,1321.11,69.19,132.62,63.43,8.7,79.01,14.76,39.71,27.65,Sanayi,Gece,Haftaici,3,Ilkbahar
2015,45.96,4.62,957.35,69.87,123.08,53.21,11.29,66.33,14.82,30.61,22.53,Sanayi,Gunduz,Haftasonu,3,Ilkbahar
2015,29.15,2.87,816.68,46.67,69.97,23.3,6.89,82.85,14.78,73.11,15.77,Sanayi,Gece,Haftasonu,3,Ilkbahar
2015,35.77,2.68,988.8,69.83,119.5,49.68,8.25,67.23,14.87,39.93,16.34,Sanayi,Gunduz,Haftasonu,3,Ilkbahar
2015,38.21,1.33,1016.1,51.38,83.92,32.55,5.08,73.09,14.42,40.52,15.51,Sanayi,Gece,Haftasonu,3,Ilkbahar
2015,76.17,6.98,1393.61,88.01,186.16,98.15,7.09,71.46,14.82,39.71,38.47,Sanayi,Gunduz,Haftaici,3,Ilkbahar
2015,47.6,1.89,1118.85,66.95,117.03,50.09,4.59,89.98,14.38,40.81,25.24,Sanayi,Gece,Haftaici,3,Ilkbahar
2015,32.4,3.18,1761.93,81.14,184.69,103.54,6.47,102.39,14.83,39.34,16.12,Sanayi,Gunduz,Haftaici,3,Ilkbahar
2015,50.16,3.07,1303.04,61.59,144.74,83.15,5.94,98.53,14.71,42.1,27.5,Sanayi,Gece,Haftaici,3,Ilkbahar
2015,70.12,4.97,1357.03,80.86,169.71,88.84,10.15,67.33,14.78,35.49,26.38,Sanayi,Gunduz,Haftaici,3,Ilkbahar
2015,41.89,2.62,975.74,58.82,105.48,46.66,6.38,71.96,14.77,30.61,22.48,Sanayi,Gece,Haftaici,3,Ilkbahar
2015,53.99,3.17,1139.53,72.06,138.78,66.72,9.7,57.65,14.94,33.69,21.76,Sanayi,Gunduz,Haftaici,3,Ilkbahar
2015,33.96,2.02,1034.48,53.85,100.45,46.6,7.83,71.7,14.87,40.65,14.75,Sanayi,Gece,Haftaici,3,Ilkbahar
2015,60.7,2.48,1315.63,68.23,139.03,70.8,11.04,71.87,14.9,35.49,23.13,Sanayi,Gunduz,Haftaici,3,Ilkbahar
2015,44.06,1.83,1374.95,70.3,131.2,60.9,8.88,87.92,14.86,39.19,15.99,Sanayi,Gece,Haftaici,3,Ilkbahar
2015,42.15,3.88,1339.21,75.55,141.82,66.27,10.61,90.13,14.89,42.1,12.74,Sanayi,Gunduz,Haftasonu,3,Ilkbahar
2015,59.55,2.74,1323.16,55.82,91.52,35.7,9.16,93.52,14.84,38.61,28.13,Sanayi,Gece,Haftasonu,3,Ilkbahar
2015,34.71,3.81,1120.42,68.41,106.65,38.24,11.6,83.72,14.92,40.75,13.48,Sanayi,Gunduz,Haftasonu,3,Ilkbahar
2015,91.63,5.3,1864.31,53.67,106.94,53.27,9.3,87.4,14.85,40.85,40.52,Sanayi,Gece,Haftasonu,3,Ilkbahar
2015,78.45,5.16,1696.61,84.34,192.75,108.41,10.09,80.9,14.81,39.71,36.68,Sanayi,Gunduz,Haftaici,3,Ilkbahar
2015,43.85,2.37,1447.86,60.86,119.16,58.3,8.17,96.13,14.75,42.1,15.99,Sanayi,Gece,Haftaici,3,Ilkbahar
2015,37.35,3.72,1664.4,98.17,225.37,127.21,8.59,101.19,14.78,42.1,20.8,Sanayi,Gunduz,Haftaici,3,Ilkbahar
2015,32.17,2.88,1084.88,63.45,108.23,44.78,9.28,100.54,14.71,39.34,16.12,Sanayi,Gece,Haftaici,3,Ilkbahar
2015,115.43,8.42,1383.93,92.72,184.35,91.63,14.47,72.33,14.86,39.71,52.0,Sanayi,Gunduz,Haftaici,3,Ilkbahar
2015,66.45,7.15,1225.44,69.19,120.86,51.67,14.77,72.64,14.81,39.71,31.31,Sanayi,Gece,Haftaici,3,Ilkbahar
2015,100.79,10.98,1366.22,76.47,136.81,60.34,20.1,48.42,15.23,44.07,39.41,Sanayi,Gunduz,Haftaici,3,Ilkbahar
2015,107.2,11.77,1789.12,71.7,151.07,79.37,14.02,66.98,14.82,39.71,51.33,Sanayi,Gece,Haftaici,3,Ilkbahar
2015,149.46,13.7,1244.05,78.79,141.7,62.9,18.63,51.61,15.56,41.87,36.58,Sanayi,Gunduz,Haftaici,3,Ilkbahar
2015,64.19,9.16,1256.54,59.38,104.76,45.39,11.88,72.11,15.55,36.42,2.12,Sanayi,Gece,Haftaici,3,Ilkbahar
2015,76.11,13.52,1349.61,74.1,132.39,58.3,17.21,54.62,15.65,43.29,3.11,Sanayi,Gunduz,Haftasonu,3,Ilkbahar
2015,90.64,8.06,1951.88,61.93,124.64,62.71,10.7,72.54,15.54,39.71,23.57,Sanayi,Gece,Haftasonu,3,Ilkbahar
2015,98.45,12.39,1904.1,90.62,213.88,123.25,16.25,54.75,16.42,41.87,60.72,Sanayi,Gunduz,Haftasonu,3,Ilkbahar
2015,111.21,8.54,2895.41,75.1,187.94,112.85,9.14,77.77,16.64,39.71,62.98,Sanayi,Gece,Haftasonu,3,Ilkbahar
2015,65.77,4.67,1506.35,84.06,166.87,82.81,4.14,72.29,16.81,35.49,31.58,Sanayi,Gece,Haftaici,3,Ilkbahar
2015,35.4,2.57,1098.68,81.28,142.57,61.29,7.01,62.72,17.17,30.27,16.74,Sanayi,Gunduz,Haftaici,3,Ilkbahar
2015,31.51,2.46,950.2,57.62,102.21,44.59,7.38,81.74,17.83,40.28,16.12,Sanayi,Gece,Haftaici,3,Ilkbahar
2015,54.07,3.36,1497.43,79.61,144.98,65.37,11.04,80.24,17.93,41.38,22.62,Sanayi,Gunduz,Haftaici,3,Ilkbahar
2015,103.86,5.56,2171.18,80.5,206.24,125.74,7.99,89.52,16.88,37.5,51.98,Sanayi,Gece,Haftaici,3,Ilkbahar
2015,81.18,8.15,1761.45,92.45,195.08,102.63,11.5,71.87,18.03,39.71,37.09,Sanayi,Gunduz,Haftaici,3,Ilkbahar
2015,102.86,5.5,2223.36,74.48,182.42,107.94,7.35,94.27,16.9,37.5,55.25,Sanayi,Gece,Haftaici,3,Ilkbahar
2015,62.14,9.07,1392.69,85.11,185.42,100.31,11.67,74.97,18.29,39.71,34.19,Sanayi,Gunduz,Haftasonu,3,Ilkbahar
2015,37.99,5.13,996.19,60.0,90.53,30.53,9.95,91.39,17.55,42.1,23.66,Sanayi,Gece,Haftasonu,3,Ilkbahar
2015,64.35,8.12,1206.13,88.3,155.11,66.82,12.9,74.98,18.63,39.71,26.69,Sanayi,Gunduz,Haftasonu,2,Kis
2015,33.09,2.81,792.34,48.92,72.83,23.91,11.53,81.91,18.12,40.14,19.37,Sanayi,Gece,Haftasonu,2,Kis
2015,51.23,6.69,1095.88,65.43,95.31,29.88,15.7,59.03,19.36,37.34,23.1,Sanayi,Gunduz,Haftaici,2,Kis
2015,61.37,6.2,1666.93,72.46,149.09,76.64,10.35,89.04,17.35,37.5,34.29,Sanayi,Gece,Haftaici,2,Kis
2015,87.81,8.63,1749.63,80.07,157.8,77.73,12.94,80.41,18.55,37.5,43.04,Sanayi,Gunduz,Haftaici,2,Kis
2015,86.1,7.61,2876.53,91.08,239.32,148.24,9.14,92.75,16.85,29.13,51.19,Sanayi,Gece,Haftaici,2,Kis
2015,63.76,7.54,2005.58,94.67,272.36,177.7,11.33,86.65,17.65,37.5,39.09,Sanayi,Gunduz,Haftaici,2,Kis
2015,49.76,4.31,1863.34,82.26,165.03,82.76,8.2,100.4,16.74,37.5,32.12,Sanayi,Gece,Haftaici,2,Kis
2015,104.89,6.74,2169.05,98.17,228.76,130.6,8.82,94.86,17.58,37.5,57.12,Sanayi,Gunduz,Haftaici,2,Kis
2015,62.99,4.71,1951.71,88.98,177.61,88.62,6.59,101.06,17.27,37.5,41.93,Sanayi,Gece,Haftaici,2,Kis
2015,103.96,10.08,1708.94,100.5,169.07,68.57,7.36,83.17,17.54,37.5,57.71,Sanayi,Gunduz,Haftaici,2,Kis
2015,82.22,8.06,1538.3,90.81,151.82,61.02,2.3,85.61,16.69,37.5,47.95,Sanayi,Gece,Haftaici,2,Kis
2015,61.05,6.8,1075.63,79.32,109.99,30.67,4.77,76.52,17.05,37.5,38.0,Sanayi,Gunduz,Haftasonu,2,Kis
2015,51.85,3.34,1101.67,64.48,88.25,23.78,-0.04,83.39,15.68,37.5,29.51,Sanayi,Gece,Haftasonu,2,Kis
2015,52.42,4.82,1008.41,80.81,112.8,31.99,2.78,72.77,16.71,30.61,29.61,Sanayi,Gunduz,Haftasonu,2,Kis
2015,32.59,3.12,1235.07,64.95,100.87,35.92,0.14,78.3,15.79,29.16,16.12,Sanayi,Gece,Haftasonu,2,Kis
