Tarih;PM10;SO2;CO;NO2;NOX;NO;HavaSicakligi;BagilNem;PM25;IstasyonTipi;Gece/Gunduz;Haftasonu/Haftaici
11.11.2019 12:00;84,78;11,14;1311,1;102,24;214,49;112,25;18,1;39,8;33,25;Kentsel;Gunduz;Haftaici
11.11.2019 00:00;90,9;10,79;1240,77;85,48;206,34;120,86;12,66;55,49;36,86;Kentsel;Gece;Haftaici
10.11.2019 12:00;70,63;9,76;1599,78;77,51;182,73;105,22;18,18;39,03;28,32;Kentsel;Gunduz;Haftasonu 
10.11.2019 00:00;69,63;10,23;1011,07;70,84;154,52;83,67;12,33;54,88;30,31;Kentsel;Gece;Haftasonu 
9.11.2019 12:00;43,23;10,19;1762,65;107,45;240,76;133,31;18,54;37,9;32,17;Kentsel;Gunduz;Haftasonu 
9.11.2019 00:00;81,38;7,92;1305,74;76,64;194,24;117,61;12,97;59,32;28,7;Kentsel;Gece;Haftasonu 
8.11.2019 12:00;70;9,96;1754,79;94,25;235,35;141,09;18,6;41,61;26,67;Kentsel;Gunduz;Haftaici
8.11.2019 00:00;69,48;9,64;1347,82;78,57;214,46;135,89;13,13;59,84;29,7;Kentsel;Gece;Haftaici
7.11.2019 12:00;67,76;9,74;2159,03;108,41;288,9;180,49;16,84;47,73;26,81;Kentsel;Gunduz;Haftaici
7.11.2019 00:00;79,46;7,94;1249,63;69,23;181,02;111,79;12,65;68,4;24,4;Kentsel;Gece;Haftaici
6.11.2019 12:00;64,5;7,26;1962,06;85,22;237,7;152,49;18,23;50,54;25,18;Kentsel;Gunduz;Haftaici
6.11.2019 00:00;76,73;7,05;1755,17;69,18;208,88;139,7;14,19;73,1;24,87;Kentsel;Gece;Haftaici
5.11.2019 12:00;52,92;7,56;2042,04;77,99;188,02;110,03;17,65;59,11;21,21;Kentsel;Gunduz;Haftaici
5.11.2019 00:00;61,02;7,57;1419,25;69,27;151,23;81,96;13,93;62,05;29,97;Kentsel;Gece;Haftaici
4.11.2019 00:00;60,33;6,15;815,7;56,09;117,38;61,3;9,77;70,26;30,1;Kentsel;Gece;Haftaici
3.11.2019 12:00;41,73;5,8;1054,08;64,18;167,76;103,58;12,73;61,49;26,77;Kentsel;Gunduz;Haftasonu 
3.11.2019 00:00;41,25;5,17;644,88;43,03;93,23;50,2;6,37;77,97;19,54;Kentsel;Gece;Haftasonu 
2.11.2019 12:00;25,28;4,31;604,23;52,38;92,42;40,03;8,59;63,91;7,4;Kentsel;Gunduz;Haftasonu 
2.11.2019 00:00;9,08;3,72;360,34;36,91;54,89;17,99;6,57;78,04;1,33;Kentsel;Gece;Haftasonu 
1.11.2019 12:00;22,59;8,22;616,56;43,62;55,8;12,17;9,46;89,36;9,67;Kentsel;Gunduz;Haftaici
31.10.2019 12:00;63,84;12,36;1191,4;82,11;146,68;58,68;17,53;45,11;27,28;Kentsel;Gunduz;Haftaici
31.10.2019 00:00;93,47;10,88;1587,55;74,76;193,23;118,47;12,67;65,18;45,2;Kentsel;Gece;Haftaici
30.10.2019 12:00;64,98;18,05;1772,32;89,61;232,22;142,62;16,67;50,48;38,62;Kentsel;Gunduz;Haftaici
30.10.2019 00:00;71,71;10,56;1561,1;71,72;205,04;133,31;12,45;66,75;38,85;Kentsel;Gece;Haftaici
29.10.2019 12:00;51,07;15,44;1654,37;89,38;241,7;152,32;17,25;48,96;28;Kentsel;Gunduz;Haftaici
29.10.2019 00:00;84,47;7,75;1308,63;65,76;191,54;125,79;13,47;68,98;47,35;Kentsel;Gece;Haftaici
28.10.2019 12:00;55,59;9,82;1816,8;97,14;256,06;158,92;17,83;52,92;35,74;Kentsel;Gunduz;Haftaici
28.10.2019 00:00;32,13;3,64;622,27;36,52;64,62;28,1;13,74;68,87;22,47;Kentsel;Gece;Haftaici
27.10.2019 12:00;28,53;3,78;890,1;47,24;65,23;17,98;16,79;53,4;15,36;Kentsel;Gunduz;Haftasonu 
27.10.2019 00:00;27,43;2,75;482,32;24,67;34;9,33;14,52;69,34;19,69;Kentsel;Gece;Haftasonu 
26.10.2019 12:00;31,36;5,34;972,26;51,56;85,04;33,48;17,96;48,25;19,8;Kentsel;Gunduz;Haftasonu 
26.10.2019 00:00;65,66;6,21;819,13;57,22;138,59;81,37;12,62;59,11;25,99;Kentsel;Gece;Haftasonu 
25.10.2019 12:00;47,51;6,7;1605,15;82,9;225,61;142,71;21,16;30,88;14,33;Kentsel;Gunduz;Haftaici
25.10.2019 00:00;48,82;5,46;716,15;63,35;114,8;51,45;13,79;59,28;20,86;Kentsel;Gece;Haftaici
23.10.2019 12:00;23,87;4,29;994,25;48,58;68,51;22,35;20,05;45,92;11,92;Kentsel;Gunduz;Haftaici
22.10.2019 12:00;24,88;3,8;936,34;51,17;87,71;36,54;17,91;58,49;8,71;Kentsel;Gunduz;Haftaici
22.10.2019 00:00;28,66;2,16;249,55;18,75;31,1;8,34;15,07;72,12;12,83;Kentsel;Gece;Haftaici
21.10.2019 12:00;30,51;4,89;949,36;44,37;69,44;25,07;20,02;52;17,4;Kentsel;Gunduz;Haftaici
21.10.2019 00:00;35,56;3,36;664,7;44,6;88,7;44,1;15,03;78,4;22,25;Kentsel;Gece;Haftaici
20.10.2019 00:00;74,71;6,56;1416,93;74,44;227,63;153,2;14,91;71,32;40,3;Kentsel;Gece;Haftasonu 
19.10.2019 12:00;41,88;13,59;1388,65;69,41;165,04;95,64;20,98;50,66;27,67;Kentsel;Gunduz;Haftasonu 
19.10.2019 00:00;27,67;2,26;721,7;60,48;118,69;58,22;16,06;85,83;16,78;Kentsel;Gece;Haftasonu 
18.10.2019 12:00;38,17;3,87;1053,67;73,2;111,13;38,47;20,4;64,28;16,6;Kentsel;Gunduz;Haftaici
18.10.2019 00:00;67,35;4,44;1653,79;78,59;259,42;180,83;16,12;82,67;25,67;Kentsel;Gece;Haftaici
17.10.2019 12:00;60,84;4,65;1782,22;83,93;198,24;114,31;20,43;59,17;19,04;Kentsel;Gunduz;Haftaici
17.10.2019 00:00;77,04;5,19;1245,93;71,01;182,14;111,13;17,46;60,48;23,7;Kentsel;Gece;Haftaici
16.10.2019 12:00;61,41;5,28;1379,58;73,23;191,67;118,43;23,13;43,72;17,48;Kentsel;Gunduz;Haftaici
16.10.2019 00:00;94,82;9,12;1075,05;71,15;162,64;91,49;19,03;39,5;19,14;Kentsel;Gece;Haftaici
15.10.2019 12:00;65,33;8,67;1752,84;96,95;221,19;124,24;26,97;24,88;18,13;Kentsel;Gunduz;Haftaici
15.10.2019 00:00;88,89;8,55;1155,59;82,83;212,89;130,07;16,66;46,03;21,55;Kentsel;Gece;Haftaici
14.10.2019 12:00;49,47;7,95;1904,32;97,98;236,45;138,47;24,89;25,13;15,2;Kentsel;Gunduz;Haftaici
14.10.2019 00:00;58,57;6,09;1021,99;68,09;159,99;91,9;14,59;42,44;18,03;Kentsel;Gece;Haftaici
13.10.2019 12:00;32,31;5,53;1280,53;61,44;121,86;60,42;22,57;26,67;16,71;Kentsel;Gunduz;Haftasonu 
13.10.2019 00:00;42,95;2,95;476,64;38,24;52,2;13,96;15,97;62,02;16,39;Kentsel;Gece;Haftasonu 
12.10.2019 12:00;30,42;4,57;758,82;50,52;76,16;25,63;22,38;42,4;14,83;Kentsel;Gunduz;Haftasonu 
12.10.2019 00:00;34,37;4,47;317,4;34,9;49,11;13,09;16,97;68,43;18,81;Kentsel;Gece;Haftasonu 
11.10.2019 00:00;41;17,81;823,15;70,84;135,68;61,32;17,01;54,29;12,52;Kentsel;Gece;Haftaici
7.10.2019 12:00;25,67;14,25;727,73;27,75;37,58;9,83;19,03;46,05;11,64;Kentsel;Gunduz;Haftaici
25.09.2019 00:00;73,8;7,46;100,98;33,56;48,19;14,63;19;57,11;19,28;Kentsel;Gece;Haftaici
23.09.2019 12:00;36,61;4,51;257,31;34,32;66,26;31,95;22,5;25,77;9,37;Kentsel;Gunduz;Haftaici
6.09.2019 12:00;35,34;3,12;295,59;39,87;48,49;8,63;29,11;33,31;13,02;Kentsel;Gunduz;Haftaici
6.09.2019 00:00;54,41;2,74;512,08;70;90,76;20,75;20,97;48,73;10,36;Kentsel;Gece;Haftaici
5.09.2019 12:00;40,65;4,61;1310,8;84,52;121,94;37,43;26,05;36,88;5,5;Kentsel;Gunduz;Haftaici
5.09.2019 00:00;27,16;3,54;1573,17;25,95;30,74;4,79;23,04;42,07;5,87;Kentsel;Gece;Haftaici
4.09.2019 12:00;20,03;5,56;340,48;30,45;37,18;6,73;29,22;30,78;8,32;Kentsel;Gunduz;Haftaici
4.09.2019 00:00;28,81;4,55;316,9;33,74;39,76;6,02;24,23;41,72;7,03;Kentsel;Gece;Haftaici
3.09.2019 12:00;27,48;4,59;356,89;39,55;48,54;9;30,01;32,02;9,23;Kentsel;Gunduz;Haftaici
3.09.2019 00:00;29,94;3,6;213,74;24,54;31,11;6,57;23,9;45,18;10,48;Kentsel;Gece;Haftaici
2.09.2019 12:00;28,34;5,61;333,21;36,76;45,48;8,73;30,96;26,28;12,87;Kentsel;Gunduz;Haftaici
2.09.2019 00:00;36,88;3,62;385,46;36,3;46,19;9,89;24,22;50,77;8,87;Kentsel;Gece;Haftaici
1.09.2019 12:00;21,9;6,06;305,02;34,4;41,31;6,91;30,33;27,62;7,47;Kentsel;Gunduz;Haftasonu 
1.09.2019 00:00;29,2;3,1;242,82;26,92;32,65;5,74;23,43;48,72;5,34;Kentsel;Gece;Haftasonu 
31.08.2019 12:00;37,67;2,67;349,03;44,32;52,31;8;29,36;30,66;8,46;Kentsel;Gunduz;Haftasonu 
31.08.2019 00:00;32,55;1,64;311,13;23,52;28,56;5,03;23,17;58,71;8,26;Kentsel;Gece;Haftasonu 
30.08.2019 12:00;24,58;3,08;310,19;25,48;32,01;6,53;29,6;35,34;7,47;Kentsel;Gunduz;Haftaici
30.08.2019 00:00;26,9;1,4;242,36;21,37;25,95;4,58;23,67;51,62;4,33;Kentsel;Gece;Haftaici
29.08.2019 12:00;38,54;2,75;403,21;45,77;57,04;11,28;28,89;33,8;18,82;Kentsel;Gunduz;Haftaici
28.08.2019 12:00;21,5;2,57;394,54;37,82;45,99;8,16;30,29;28,23;8,69;Kentsel;Gunduz;Haftaici
28.08.2019 00:00;22,16;1,75;281,29;23,07;28,83;5,76;23,39;48,2;10,21;Kentsel;Gece;Haftaici
27.08.2019 12:00;13,36;2,66;267,05;25,57;33,39;7,82;29,67;30,32;7,59;Kentsel;Gunduz;Haftaici
27.08.2019 00:00;32,02;2,04;299,15;42,47;50,95;8,48;23,15;46,29;7,27;Kentsel;Gece;Haftaici
26.08.2019 12:00;21,11;2,37;287,37;31,91;39,98;8,07;30,27;30,08;5,47;Kentsel;Gunduz;Haftaici
25.08.2019 12:00;21,21;2,05;261,77;21,3;29,45;8,15;30,58;32,04;8,03;Kentsel;Gunduz;Haftasonu 
25.08.2019 00:00;36,95;1,4;350,49;41,13;48,74;7,61;24,57;47;10,32;Kentsel;Gece;Haftasonu 
24.08.2019 12:00;24,11;2,28;254,67;29,62;39,83;10,21;31,31;31,74;10,17;Kentsel;Gunduz;Haftasonu 
24.08.2019 00:00;43,47;1,33;387,15;47,88;63,22;15,34;23,95;53,74;9,9;Kentsel;Gece;Haftasonu 
23.08.2019 12:00;43;1,95;390,11;54,17;72,11;17,94;29,5;43,26;12,59;Kentsel;Gunduz;Haftaici
23.08.2019 00:00;34,46;1,61;378,92;60,39;78,79;18,4;22,41;66,28;18,68;Kentsel;Gece;Haftaici
22.08.2019 12:00;29,88;2,92;265,53;43,45;55,75;12,3;26,94;47,52;2,08;Kentsel;Gunduz;Haftaici
19.08.2019 00:00;9,79;2,61;204,96;28,6;35,31;6,71;18,68;63,5;3,66;Kentsel;Gece;Haftaici
18.08.2019 00:00;13,91;8,41;147,98;28,54;32,54;4;18,33;84,86;4,9;Kentsel;Gece;Haftasonu 
17.08.2019 12:00;19,1;1,78;140,69;39,4;47,43;8,03;25,75;55,2;11,69;Kentsel;Gunduz;Haftasonu 
17.08.2019 00:00;22,86;1,65;243,59;35,54;43,22;7,68;23,08;67,1;10,23;Kentsel;Gece;Haftasonu 
16.08.2019 12:00;20,06;2,32;369,51;40,5;52,76;12,26;29,12;49,5;8,67;Kentsel;Gunduz;Haftaici
16.08.2019 00:00;30,59;2,22;246,73;30,3;38,61;8,32;25,65;51,41;9,63;Kentsel;Gece;Haftaici
15.08.2019 12:00;45,13;3,02;470,1;35,07;39,12;4,05;32,84;30,99;10,66;Kentsel;Gunduz;Haftaici
9.08.2019 00:00;41,85;1,13;397,17;54,06;73,77;19,72;23,73;36,97;9,58;Kentsel;Gece;Haftaici
8.08.2019 12:00;15,41;3,62;642,27;61,58;104,12;42,54;30,26;21,69;4,9;Kentsel;Gunduz;Haftaici
7.08.2019 12:00;10,46;3,94;255,11;36,32;43,4;7,08;28;25,11;2,92;Kentsel;Gunduz;Haftaici
6.08.2019 12:00;11,23;3,64;230,29;27,22;33,02;5,8;27,19;27,62;2,37;Kentsel;Gunduz;Haftaici
5.08.2019 12:00;14,87;3,32;192,52;20,23;25,97;5,74;26,82;33,9;3,17;Kentsel;Gunduz;Haftaici
2.08.2019 12:00;11,02;0,92;203,18;22,78;27,51;4,73;31,64;33,64;6,83;Kentsel;Gunduz;Haftaici
2.08.2019 00:00;36,97;0,58;287,2;30,88;36,6;5,72;26,88;50,69;9,9;Kentsel;Gece;Haftaici
1.08.2019 12:00;29,71;1,89;283,48;33,6;38,81;5,21;32,76;32,96;15,05;Kentsel;Gunduz;Haftaici
1.08.2019 00:00;36,17;2;260,17;23,68;27,66;3,98;27,13;50,35;11,18;Kentsel;Gece;Haftaici
31.07.2019 12:00;38,99;2,57;282,2;32,22;37,14;4,92;32,78;30,96;18,31;Kentsel;Gunduz;Haftaici
31.07.2019 00:00;48,08;2,62;311,53;45,38;51,32;5,93;25,32;56,12;25,53;Kentsel;Gece;Haftaici
29.07.2019 12:00;26,9;3,27;458,68;64,21;86,62;22,41;34,46;23,99;8,88;Kentsel;Gunduz;Haftaici
29.07.2019 00:00;37,45;3,37;331,96;49,1;62,91;13,81;26,03;38,36;8,84;Kentsel;Gece;Haftaici
28.07.2019 12:00;18,63;3,1;301,73;48,15;54,33;6,17;32,3;25,78;11,45;Kentsel;Gunduz;Haftasonu 
27.07.2019 12:00;18,03;2,81;374,44;47,37;55,39;8,01;31,21;29,36;8,19;Kentsel;Gunduz;Haftasonu 
26.07.2019 12:00;18,19;3,46;355,49;47,72;58,79;11,07;29,26;28,91;5,13;Kentsel;Gunduz;Haftaici
25.07.2019 12:00;17,28;2,28;266,65;20;23,28;3,27;26,99;38,58;6,28;Kentsel;Gunduz;Haftaici
24.07.2019 12:00;20,78;2,77;299,45;27,57;31,93;4,37;27,93;37,41;11,69;Kentsel;Gunduz;Haftaici
23.07.2019 12:00;33,07;3,5;170,24;20,39;24,56;4,17;29,18;29,05;15,48;Kentsel;Gunduz;Haftaici
22.07.2019 12:00;29,96;2,4;184,35;20,68;23,24;2,57;28,41;33,65;8,46;Kentsel;Gunduz;Haftaici
21.07.2019 12:00;10,57;2,43;113,47;16,3;20,69;4,39;28,5;30,37;5,31;Kentsel;Gunduz;Haftasonu 
20.07.2019 12:00;12,29;2,67;202,68;26,41;32,21;5,81;28,58;33,33;7,3;Kentsel;Gunduz;Haftasonu 
19.07.2019 12:00;12,9;2,64;229,07;36,43;43,94;7,51;26,59;41,47;4,88;Kentsel;Gunduz;Haftaici
19.07.2019 00:00;19,88;1,61;290,69;45,65;56,85;11,2;19,69;79,2;5,69;Kentsel;Gece;Haftaici
18.07.2019 12:00;14,85;1,84;258,63;35,26;41,69;6,43;22,69;64,58;3,37;Kentsel;Gunduz;Haftaici
18.07.2019 00:00;13,23;1,44;280,91;35,83;40,22;4,39;18,58;89,19;6,04;Kentsel;Gece;Haftaici
17.07.2019 12:00;24,83;2,11;360,21;58,78;69,8;11,02;21,37;74,17;7,34;Kentsel;Gunduz;Haftaici
17.07.2019 00:00;22,23;2,46;157,81;31,01;35,38;4,37;22,03;54,47;5,69;Kentsel;Gece;Haftaici
16.07.2019 12:00;15,92;4,34;184,46;32,43;40,63;8,2;27,92;32;3,92;Kentsel;Gunduz;Haftaici
16.07.2019 00:00;9,26;3,11;261,28;57,54;70,48;12,94;19,7;66,57;5,71;Kentsel;Gece;Haftaici
15.07.2019 12:00;9,37;5,86;196,22;27,9;35,7;7,8;21,26;56,62;5,18;Kentsel;Gunduz;Haftaici
14.07.2019 12:00;27,81;3,11;187,26;23,17;28,15;4,97;26,26;40,05;6,75;Kentsel;Gunduz;Haftasonu 
14.07.2019 00:00;40,96;2,97;213,28;38,24;42,11;3,87;19,43;53,04;7,17;Kentsel;Gece;Haftasonu 
12.07.2019 12:00;9,99;7,21;119,16;24,26;32,17;7,91;25,02;40,5;2,93;Kentsel;Gunduz;Haftaici
12.07.2019 00:00;12,4;4,76;169,33;35,62;42,38;6,76;20,06;71,32;2,98;Kentsel;Gece;Haftaici
10.07.2019 12:00;25,57;4,42;164,86;26,64;31,14;4,5;31,01;33,1;13,08;Kentsel;Gunduz;Haftaici
10.07.2019 00:00;41,75;2,81;355,15;55,83;63,81;7,98;25,88;46,71;12,38;Kentsel;Gece;Haftaici
9.07.2019 12:00;16,75;2,88;276,84;30,29;34,39;4,11;31,87;27,87;5,31;Kentsel;Gunduz;Haftaici
8.07.2019 12:00;23,53;4,77;83,77;18,18;22,26;4,08;31,76;24,28;8,65;Kentsel;Gunduz;Haftaici
7.07.2019 12:00;23,78;4,69;190,96;31,27;36,74;5,47;30,39;25,98;7,05;Kentsel;Gunduz;Haftasonu 
6.07.2019 12:00;37,84;3,94;202,53;25,2;28,94;3,74;28,72;38,87;10,68;Kentsel;Gunduz;Haftasonu 
4.07.2019 12:00;24,11;3,48;238,01;29,97;35,33;5,36;30,12;32,64;7,09;Kentsel;Gunduz;Haftaici
3.07.2019 12:00;29,04;4,57;185,74;23,41;26,67;3,26;32,2;21,89;6,09;Kentsel;Gunduz;Haftaici
30.06.2019 12:00;8,78;2,77;98,07;14,16;19,11;4,95;22,03;41,19;3,64;Kentsel;Gunduz;Haftasonu 
28.06.2019 12:00;21,23;1,2;184;24,91;27,43;2,52;30,45;29,36;7,17;Kentsel;Gunduz;Haftaici
27.06.2019 12:00;21,02;1,95;345,3;32,33;34,04;1,71;31,28;33,01;10,93;Kentsel;Gunduz;Haftaici
26.06.2019 12:00;20,96;1,61;278,04;29,5;30,95;1,46;31,82;35,85;10,6;Kentsel;Gunduz;Haftaici
25.06.2019 12:00;26,45;1,8;234,48;37,01;40,78;3,77;32,08;34,75;13,3;Kentsel;Gunduz;Haftaici
24.06.2019 12:00;34,56;2,53;262,71;41,1;46;4,9;29,99;36,03;8,17;Kentsel;Gunduz;Haftaici
21.06.2019 00:00;26,76;1,04;262,91;48,99;54,17;5,18;21,62;69,46;9,66;Kentsel;Gece;Haftaici
20.06.2019 12:00;15,86;1,79;323,09;41,61;46,44;4,83;23,61;63,65;7,59;Kentsel;Gunduz;Haftaici
20.06.2019 00:00;36,01;1,52;302,38;53,8;63,09;9,28;20,27;74,53;8,27;Kentsel;Gece;Haftaici
19.06.2019 12:00;31,55;2,13;309,45;52,73;57,04;4,31;24,82;55,46;14,45;Kentsel;Gunduz;Haftaici
19.06.2019 00:00;36,47;1,87;558,4;67,74;90,04;22,3;21,61;71;8,88;Kentsel;Gece;Haftaici
18.06.2019 12:00;32,41;2,02;392,26;50,03;57,55;7,51;23,99;63,17;12,14;Kentsel;Gunduz;Haftaici
18.06.2019 00:00;30,77;1,67;379,32;55,52;61,12;5,6;21,49;66,31;13,58;Kentsel;Gece;Haftaici
17.06.2019 12:00;30,72;1,67;573,94;86,16;109,18;23,02;24,37;55,32;13,13;Kentsel;Gunduz;Haftaici
17.06.2019 00:00;30,4;1,27;350,21;42,74;51,52;8,78;22,81;63,85;11;Kentsel;Gece;Haftaici
16.06.2019 12:00;20,65;2,48;597,64;64,59;75,62;11,03;25,47;56,96;13,24;Kentsel;Gunduz;Haftasonu 
16.06.2019 00:00;26,62;1,75;391,62;39,57;43,72;4,15;21,09;78,71;12,49;Kentsel;Gece;Haftasonu 
15.06.2019 12:00;28,78;1,52;487,23;56,99;64,26;7,27;23,08;70,21;15,57;Kentsel;Gunduz;Haftasonu 
15.06.2019 00:00;23,13;1,44;336,25;37,88;42,47;4,59;20,74;68,29;5,6;Kentsel;Gece;Haftasonu 
14.06.2019 00:00;45,06;1,84;438,18;48,8;64,3;15,5;19,46;68,55;23,41;Kentsel;Gece;Haftaici
13.06.2019 12:00;42,72;1,73;590,1;71,33;95,44;24,12;24,81;58,25;18,23;Kentsel;Gunduz;Haftaici
11.06.2019 12:00;22,35;1,89;187,07;39,57;41,54;1,97;25,86;45,96;4,39;Kentsel;Gunduz;Haftaici
10.06.2019 12:00;46,14;1,26;344,75;45,1;48,45;3,35;26,48;50,05;6,54;Kentsel;Gunduz;Haftaici
10.06.2019 00:00;33,57;1,43;331,02;29,44;33,27;3,83;20,79;76,05;8,56;Kentsel;Gece;Haftaici
9.06.2019 00:00;31,26;1,61;206,6;14,68;16,27;1,59;24,09;56,69;10,29;Kentsel;Gece;Haftasonu 
8.06.2019 12:00;33,93;1,74;199,79;23,88;24,9;1,02;30,53;34,55;8,5;Kentsel;Gunduz;Haftasonu 
8.06.2019 00:00;30,98;1,32;258,31;22,98;26,43;3,46;23,16;62,32;6,87;Kentsel;Gece;Haftasonu 
7.06.2019 12:00;31,47;2,21;317,54;33,29;37,17;3,88;27,97;44,51;13,28;Kentsel;Gunduz;Haftaici
7.06.2019 00:00;25,16;2,28;281,51;43,71;48,7;4,99;23,37;46,48;8,97;Kentsel;Gece;Haftaici
6.06.2019 12:00;41,85;2,85;190,91;20,19;21,6;1,41;29,05;32,61;7,59;Kentsel;Gunduz;Haftaici
6.06.2019 00:00;52,61;2,22;434,27;43;55,49;12,48;23,82;58,35;20,79;Kentsel;Gece;Haftaici
5.06.2019 12:00;39,84;4,95;230,82;41,85;50,33;8,48;30,28;28,17;12,35;Kentsel;Gunduz;Haftaici
5.06.2019 00:00;57,31;2,07;336,49;23,68;25,49;1,81;23,61;61,42;20,39;Kentsel;Gece;Haftaici
4.06.2019 12:00;53,18;2,5;219,87;41,96;51,57;9,61;29,56;30,22;6,01;Kentsel;Gunduz;Haftaici
4.06.2019 00:00;48,95;2,35;397,38;50,64;59,17;8,54;23,99;48,35;9,59;Kentsel;Gece;Haftaici
3.06.2019 12:00;60,12;3,31;156,68;28,3;31,93;3,63;28,79;31,84;11,09;Kentsel;Gunduz;Haftaici
3.06.2019 00:00;46,43;2,33;353,09;36,49;44,09;7,59;24,23;61,15;14,76;Kentsel;Gece;Haftaici
2.06.2019 12:00;33,26;1,77;442,96;56,88;63,48;6,6;28,52;45,47;9,87;Kentsel;Gunduz;Haftasonu 
2.06.2019 00:00;31,54;1,8;473,72;54,05;67,34;13,29;23,06;60,72;4,45;Kentsel;Gece;Haftasonu 
1.06.2019 12:00;42,49;2,25;297;32,38;34,36;1,99;27,09;46,65;5,89;Kentsel;Gunduz;Haftasonu 
1.06.2019 00:00;37,18;2,53;375,31;42,24;49,47;7,23;24,97;45,16;8,21;Kentsel;Gece;Haftasonu 
31.05.2019 12:00;60,92;1,04;343,25;32,46;37,12;4,66;29,74;34,49;9,63;Kentsel;Gunduz;Haftaici
31.05.2019 00:00;63,45;2,04;478,4;46,81;55,2;8,4;24,13;54,92;20,71;Kentsel;Gece;Haftaici
30.05.2019 12:00;51,54;9,18;258,57;43,9;48,77;4,87;30,57;29,16;12,07;Kentsel;Gunduz;Haftaici
30.05.2019 00:00;72,68;2,58;556,75;71,64;98;26,36;25,67;44,33;19,89;Kentsel;Gece;Haftaici
29.05.2019 12:00;84,2;1,57;238,45;40,5;48,66;8,15;32,73;21,44;11,62;Kentsel;Gunduz;Haftaici
28.05.2019 12:00;47,41;1,8;548,62;68,34;91,14;22,8;32,2;27,76;15;Kentsel;Gunduz;Haftaici
28.05.2019 00:00;47,51;1,38;506,74;53,27;66,42;13,15;22,56;52,77;12;Kentsel;Gece;Haftaici
27.05.2019 12:00;36,29;2,25;377,62;39,1;45,45;6,34;27,34;35,46;6,52;Kentsel;Gunduz;Haftaici
27.05.2019 00:00;52,24;2,76;364,53;31,87;37,76;5,89;20,42;58,99;17,73;Kentsel;Gece;Haftaici
26.05.2019 12:00;29,6;11,49;360,27;28,56;39,33;10,77;24,2;37,98;6,04;Kentsel;Gunduz;Haftasonu 
25.05.2019 12:00;31,51;2,68;271,41;20,96;23,25;2,28;21,43;47,04;6,71;Kentsel;Gunduz;Haftasonu 
25.05.2019 00:00;41,1;1,74;311,4;16,92;20,4;3,47;17,71;76,55;9,38;Kentsel;Gece;Haftasonu 
24.05.2019 12:00;63,89;1,52;479,2;44,21;64,29;20,08;25,54;45,77;7,03;Kentsel;Gunduz;Haftaici
24.05.2019 00:00;57,79;1,57;629,28;42,61;77,33;34,72;17,76;80,76;13,2;Kentsel;Gece;Haftaici
23.05.2019 12:00;44,19;3,72;548,84;54,12;71,53;17,4;20,57;62,13;5,54;Kentsel;Gunduz;Haftaici
23.05.2019 00:00;33,47;11,97;346,73;35,18;43,5;8,32;20,02;60,08;4,97;Kentsel;Gece;Haftaici
22.05.2019 12:00;47,89;4,35;346,54;25,82;31,35;5,53;23,66;51,2;3,73;Kentsel;Gunduz;Haftaici
21.05.2019 12:00;56,14;8,93;118,03;16,25;19,92;3,67;26,26;34,24;7,09;Kentsel;Gunduz;Haftaici
21.05.2019 00:00;74,56;13,39;702,41;73;133,97;60,97;22,09;49,35;14,62;Kentsel;Gece;Haftaici
20.05.2019 12:00;53,84;3,89;429,38;55,37;89,77;34,4;28,66;29,03;6,38;Kentsel;Gunduz;Haftaici
20.05.2019 00:00;100,67;3;830,96;68,35;141,62;73,27;18,88;66,6;53,26;Kentsel;Gece;Haftaici
19.05.2019 12:00;50,34;5,35;451,28;33,66;53,72;20,06;23,35;46,64;23,68;Kentsel;Gunduz;Haftasonu 
19.05.2019 00:00;40;8,29;308,69;29,59;33,13;3,54;15,65;80,62;9,67;Kentsel;Gece;Haftasonu 
18.05.2019 12:00;43,44;1,9;305,01;34,1;38,44;4,34;18,22;61,67;5,41;Kentsel;Gunduz;Haftasonu 
18.05.2019 00:00;47,42;1,09;275,7;19,16;22,95;3,79;20,13;55,48;6,39;Kentsel;Gece;Haftasonu 
17.05.2019 12:00;66,52;2,24;382,34;40,95;47,01;6,06;27,07;33,27;9,77;Kentsel;Gunduz;Haftaici
17.05.2019 00:00;36,5;2,14;302,57;19,4;24,22;4,83;21,29;50,95;6,58;Kentsel;Gece;Haftaici
16.05.2019 12:00;65,98;2,44;325,09;38,6;45,65;7,05;28,21;29,96;10,44;Kentsel;Gunduz;Haftaici
15.05.2019 12:00;36,48;2,28;422,36;54,32;68,22;13,9;30,37;24,01;6,84;Kentsel;Gunduz;Haftaici
15.05.2019 00:00;32,44;1,81;366,14;38,28;46,79;8,51;21,44;44,32;6,48;Kentsel;Gece;Haftaici
14.05.2019 12:00;32,65;2,28;355,29;39,18;44,85;5,67;26,85;31,35;6,09;Kentsel;Gunduz;Haftaici
13.05.2019 00:00;40,45;2,35;538,25;47,24;65,48;18,24;15,1;65,43;17,42;Kentsel;Gece;Haftaici
12.05.2019 12:00;17,32;8,23;404,76;31,96;55,05;23,09;19,92;42,14;10,31;Kentsel;Gunduz;Haftasonu 
12.05.2019 00:00;20,84;10,33;233,55;19,37;22,63;3,25;12,76;79,62;12,03;Kentsel;Gece;Haftasonu 
11.05.2019 12:00;18,92;2,17;352,76;33,23;36,74;3,51;15,26;71,91;7,93;Kentsel;Gunduz;Haftasonu 
