;Tarih;PM10;SO2;CO;NO2;NOX;NO;HavaSicakligi;BagilNem;PM25;IstasyonTipi;GeceGunduz;HaftasonuHaftaici;Ay;Mevsim
3508;27.10.2016;69.47;8.09;2276.79;126.37;149.52;23.15;18.78;42.04;37.12;2;1;1;9;2
3509;27.10.2016;122.49;11.44;1579.77;124.03;179.12;55.1;15.6;45.22;56.68;2;0;1;9;2
3510;26.10.2016;115.08;11.87;2502.57;183.67;301.65;117.98;17.9;38.56;69.77;2;1;1;9;2
3511;26.10.2016;67.13;6.46;2258.45;102.44;153.07;50.63;14.32;52.54;38.18;2;0;1;9;2
3512;25.10.2016;59.63;8.34;2900.7;94.68;136.28;41.6;16.16;53.85;29.22;2;0;1;9;2
3513;14.10.2016;29.77;5.53;1554.73;51.9;64.3;12.4;19.77;37.7;13.07;2;1;1;9;2
3514;14.10.2016;31.99;8.04;1825.11;59.82;74.64;14.83;18.33;54.36;13.31;2;0;1;9;2
3515;13.10.2016;38.3;7.43;1583.51;69.23;94.12;24.89;21.72;47.64;15.18;2;1;1;9;2
3516;13.10.2016;82.68;4.32;1471.28;52.73;118.03;65.3;20.73;53.55;39.56;2;0;1;9;2
3517;12.10.2016;125.98;5.81;2288.71;59.47;103.32;43.85;24.17;38.05;50.84;2;1;1;9;2
3518;11.10.2016;60.3;9.18;1905.17;82.48;197.46;114.98;22.85;39.1;32.31;2;1;1;9;2
3519;11.10.2016;86.56;5.85;1821.71;77;186.43;109.43;18.93;52.76;40.69;2;0;1;9;2
3520;10.10.2016;75.21;6.06;1949.94;65.83;149.36;83.53;17.82;56.64;35.39;2;0;1;9;2
3521;9.10.2016;63.71;6.94;1886.83;82.54;197.47;114.92;21.2;46.89;28.23;2;1;0;9;2
3522;8.10.2016;64.83;5.04;1159.11;78.17;110.91;32.74;22.24;46.85;23.61;2;1;0;9;2
3523;8.10.2016;111.85;5.82;2031.58;77.98;151.13;73.15;20.14;46.49;41.37;2;0;0;9;2
3524;7.10.2016;90.28;9.38;1332.6;92.44;195.42;102.97;23.34;39.19;32.72;2;1;1;9;2
3525;7.10.2016;74.22;3.04;1738.46;61.38;97.01;35.63;20.77;51.98;29.11;2;0;1;9;2
3526;6.10.2016;70.01;4.84;1191.14;66.44;89.02;22.58;23.68;41.31;29.6;2;1;1;9;2
3527;6.10.2016;92.44;7.39;1786.41;72.97;150.86;77.89;20.04;53.5;48.47;2;0;1;9;2
3528;5.10.2016;99.81;20.65;1095.87;97.28;146.28;49;24.07;35.25;38.36;2;1;1;9;2
3529;5.10.2016;142.31;8.65;1610.83;92.96;212.92;119.96;20.17;36.83;46.98;2;0;1;9;2
3530;3.10.2016;115.52;10.2;1760.52;115.82;256.06;140.24;24.57;31.69;34.67;2;1;1;9;2
3531;3.10.2016;119.46;5.57;1450.29;82.9;149.68;66.78;19.59;43.53;32.39;2;0;1;9;2
3532;2.10.2016;96.06;9.21;1985.24;93.19;217.01;123.82;23.84;32.8;32.66;2;1;0;9;2
3533;2.10.2016;101.79;5.2;1685.01;69.38;124.93;55.55;18.57;45.66;33.56;2;0;0;9;2
3534;1.10.2016;87.98;6.64;2036.89;92.56;207.17;114.61;22.88;35.76;32.5;2;1;0;9;2
3535;1.10.2016;56.81;5.97;1217.25;58.23;107.87;49.65;18.82;48.79;20.15;2;0;0;9;2
3536;30.09.2016;26.1;6.64;1592.45;47.07;69.39;22.31;22.45;34.94;12.31;2;1;1;8;2
3537;30.09.2016;111.18;7.27;1992.22;65.84;180.53;114.69;17.78;51.31;39.35;2;0;1;8;2
3538;29.09.2016;57.71;9.63;1492.95;82.54;202.62;120.09;21.24;39.63;24.77;2;1;1;8;2
3539;29.09.2016;58.73;5.73;1362.77;60.15;121.15;61;17.23;53.69;22.64;2;0;1;8;2
3540;28.09.2016;21.96;4.92;1816.87;46.05;58.03;11.98;20.8;40.78;8.12;2;1;1;8;2
3541;28.09.2016;55.9;3.81;1589.84;64;96.79;32.78;18.6;54.54;26.76;2;0;1;8;2
3542;27.08.2016;30.36;8.67;277.25;51.88;65.31;13.44;24.56;51.6;15.56;2;1;0;7;3
3543;27.08.2016;27.14;4.68;481.97;30.23;38.1;7.87;22.03;59.87;11.88;2;0;0;7;3
3544;26.08.2016;40.47;5.83;1175.71;43.78;52.35;8.58;26.42;41.05;21.18;2;1;1;7;3
3545;26.08.2016;41.07;8.95;1956.28;34.81;46.12;11.3;22.98;49.72;14.7;2;0;1;7;3
3546;25.08.2016;43.55;9.26;131.16;34.38;40.67;6.29;26.64;39.87;22.78;2;1;1;7;3
3547;25.08.2016;48.38;6.16;397.33;28.36;33.84;5.48;24.1;52.69;25.39;2;0;1;7;3
3548;24.08.2016;77.99;8.09;2108.42;62.83;90.43;27.6;26.81;43.27;26.71;2;1;1;7;3
3549;24.08.2016;64.31;12.78;1431.03;58.17;69.43;11.26;25.19;44.72;28.7;2;0;1;7;3
3550;23.08.2016;72.15;10.77;440.8;76.81;110.01;33.2;24.46;40.25;25.98;2;0;1;7;3
3551;22.08.2016;46.18;11.81;1124.95;57.68;71.86;14.18;28.58;28.9;25.18;2;1;1;7;3
3552;22.08.2016;50.79;13.6;265.39;66.17;85.25;19.08;24.85;39.58;22.76;2;0;1;7;3
3553;21.08.2016;50.95;9.2;154.77;53.82;60.83;7.01;28.79;33.52;20.07;2;1;0;7;3
3554;21.08.2016;47.11;9.11;448.8;38.83;56.85;18.03;25.37;41.27;19.51;2;0;0;7;3
3555;20.08.2016;38.23;9.08;782.5;48.66;63.99;15.33;29.57;28.47;15.98;2;1;0;7;3
3556;20.08.2016;40.45;9.59;538.08;36.29;42.12;5.83;25.31;38.85;16.95;2;0;0;7;3
3557;19.08.2016;36.68;10.49;244.54;55.16;62.07;6.91;28.71;29.36;17.35;2;1;1;7;3
3558;19.08.2016;34.72;9.24;758.43;30.05;34.44;4.4;24.28;42.88;12.76;2;0;1;7;3
3559;18.08.2016;47.12;10.11;670.85;71.31;93.64;22.33;27.62;30.27;20.12;2;1;1;7;3
3560;18.08.2016;35.47;10.98;700.07;34.5;39.93;5.43;23.4;47.53;17.04;2;0;1;7;3
3561;17.08.2016;25.71;10.46;194.34;43.92;51.7;7.78;26.55;33.42;11.92;2;1;1;7;3
3562;17.08.2016;22.03;7.49;618.22;30.89;37.36;6.47;22.4;51.64;9.66;2;0;1;7;3
3563;16.08.2016;24.32;8.85;260.88;38.16;43.67;5.51;25.56;38.28;8.61;2;1;1;7;3
3564;16.08.2016;11.12;5.56;510.26;19.73;24.9;5.17;21.04;55.3;4.34;2;0;1;7;3
3565;15.08.2016;22.98;6.62;2366.22;34.42;39.52;5.1;24.53;40.47;8.22;2;1;1;7;3
3566;15.08.2016;19.66;7.13;465.65;20.66;24.63;3.97;20.64;54.68;5.75;2;0;1;7;3
3567;14.08.2016;22.56;7.68;1042.87;33.24;39.47;6.23;23.76;44.66;5.91;2;1;0;7;3
3568;14.08.2016;27.78;4.01;542.22;17.75;20.84;3.1;21.74;60.07;5.22;2;0;0;7;3
3569;13.08.2016;26.58;7.34;445.62;38.94;45.11;6.17;26.24;43.22;15.17;2;1;0;7;3
3570;13.08.2016;48.39;5.83;2218.28;30.09;34.74;4.65;24.76;46.69;20.06;2;0;0;7;3
3571;12.08.2016;70.97;7.78;992.47;49.47;54.36;4.88;29.61;30.74;33.29;2;1;1;7;3
3572;12.08.2016;54.75;8.98;518.59;44.08;60.99;16.91;25.75;42.18;20.92;2;0;1;7;3
3573;11.08.2016;64.8;4.68;1060.22;68.22;93.58;25.37;24.78;45.51;26.86;2;0;1;7;3
3574;10.08.2016;59.67;6.17;1403.39;62.74;88.31;25.57;28.03;33.66;23.57;2;1;1;7;3
3575;10.08.2016;40.95;7.61;443.91;30.73;36.21;5.49;25.27;41.87;12.88;2;0;1;7;3
3576;9.08.2016;25.49;7.66;233.2;50.34;65.79;15.45;28.59;28.45;12.95;2;1;1;7;3
3577;9.08.2016;39.38;4.83;1253.53;26.17;29.94;3.77;24.87;45.22;17.18;2;0;1;7;3
3578;8.08.2016;33.89;4.87;1003.61;30.01;33.86;3.85;28.57;31.86;15.43;2;1;1;7;3
3579;8.08.2016;43.79;6.88;437.41;25.36;28.83;3.47;24.42;44.46;16.76;2;0;1;7;3
3580;7.08.2016;32.88;6.9;200.28;32.33;36.87;4.54;27.65;33.84;20.01;2;1;0;7;3
3581;7.08.2016;39.21;7.8;1101.56;21.16;23.53;2.37;24.59;42.71;15.02;2;0;0;7;3
3582;6.08.2016;46.68;9.82;1263.3;52.85;60.19;7.34;28.31;32.65;19.31;2;1;0;7;3
3583;6.08.2016;45.5;7.39;301.57;36.01;39.48;3.47;24.46;42.83;14.63;2;0;0;7;3
3584;5.08.2016;44.07;6.02;3993.85;25.53;28.07;2.54;24.8;42.73;23.54;2;0;1;7;3
3585;4.08.2016;37.71;6.04;846.91;30.04;33.27;3.23;28.26;33.4;20.49;2;1;1;7;3
3586;4.08.2016;40;5.89;322.64;24.07;27.47;3.41;24.64;45.67;21.91;2;0;1;7;3
3587;3.08.2016;48.4;14.51;343.41;50.9;55.76;4.85;28.36;33.43;27.11;2;1;1;7;3
3588;3.08.2016;57.5;6.25;1037.32;32.65;36.45;3.79;26.23;36.53;18.93;2;0;1;7;3
3589;2.08.2016;60.69;6.75;1351.74;79.02;122.13;43.11;30.29;26.4;28.69;2;1;1;7;3
3590;2.08.2016;53.39;6.85;469.44;70.24;94;23.76;25.6;33.31;26.66;2;0;1;7;3
3591;1.08.2016;37.37;6;1177.99;31.34;35.03;3.7;24.75;37.61;20.55;2;0;1;7;3
3592;31.07.2016;39.7;6.34;231.54;39.15;46.03;6.89;27.95;29.3;23.26;2;1;0;6;3
3593;31.07.2016;44.43;7.78;374.87;20.71;22.74;2.03;23.97;45.37;27.35;2;0;0;6;3
3594;30.07.2016;44.69;8.64;425.05;44.49;48.84;4.35;27.51;33.68;22.85;2;1;0;6;3
3595;30.07.2016;49.46;6.46;1740.24;36.12;39.61;3.49;25.33;38.1;21.04;2;0;0;6;3
3596;29.07.2016;34.24;6.51;2526.42;43.69;47.55;3.86;28.37;28.94;23.21;2;1;1;6;3
3597;29.07.2016;36.27;7.52;418.39;26.69;29.18;2.49;24.31;40.7;19.81;2;0;1;6;3
3598;28.07.2016;35.06;8.14;472.24;37.42;40.64;3.22;28.16;30.84;16.25;2;1;1;6;3
3599;28.07.2016;37.64;6.43;1615.82;26.57;30.05;3.47;24.02;42.51;13.55;2;0;1;6;3
3600;27.07.2016;49.39;7.74;442.58;45.81;50.61;4.8;27.88;31.64;22.57;2;1;1;6;3
3601;27.07.2016;36.46;8.89;443.11;30.78;35.26;4.48;24.21;41.62;15.68;2;0;1;6;3
3602;26.07.2016;31.29;11.76;605.36;41.42;50.72;9.3;27.82;28.34;9.39;2;1;1;6;3
3603;26.07.2016;35.52;3.08;1995.63;28.88;31.17;2.29;23.35;43.07;14.55;2;0;1;6;3
3604;25.07.2016;21.84;4.68;159.3;27.58;28.85;1.27;26.71;29.95;12.96;2;1;1;6;3
3605;24.07.2016;28.45;0.48;1701.08;13.22;13.83;0.61;22.63;40.12;8.28;2;0;0;6;3
3606;23.07.2016;36.24;2.66;445.34;44.27;57.52;13.25;23.11;44.8;12.32;2;0;0;6;3
3607;22.07.2016;33.97;4.35;1863.04;27.57;32.77;5.2;22.88;48.77;15.07;2;0;1;6;3
3608;21.07.2016;45.19;5.5;1239.99;30.74;33.71;2.97;26.37;38.3;18.03;2;1;1;6;3
3609;21.07.2016;29.7;4.65;506.86;23.95;27.28;3.33;23.42;49.85;13.66;2;0;1;6;3
3610;20.07.2016;37.48;3.93;1160.07;29.68;33.1;3.41;26.51;37.15;13.64;2;1;1;6;3
3611;20.07.2016;26.23;7.21;1880;17.07;19.1;2.03;22.95;47.1;6.39;2;0;1;6;3
3612;19.07.2016;36.24;8.97;240.21;28.09;31.71;3.62;26.56;36.08;18.7;2;1;1;6;3
3613;18.07.2016;59.04;12.92;1857.61;43.07;47.33;4.26;29.44;32.29;32.04;2;1;1;6;3
3614;18.07.2016;76.69;12.77;2036.64;96.84;144.73;47.89;26.66;30.05;34.09;2;0;1;6;3
3615;17.07.2016;48.55;9.97;304.23;75.1;111.67;36.57;31.3;23.6;22.79;2;1;0;6;3
3616;17.07.2016;34.63;7.5;502.13;44.62;49.86;5.24;26.81;28.83;13.81;2;0;0;6;3
3617;16.07.2016;32.78;35.38;1623.35;53.18;57.94;4.77;31.13;21.58;15.11;2;1;0;6;3
3618;16.07.2016;86.67;14.24;2722.63;72.93;116.42;43.49;25.05;30.33;33.17;2;0;0;6;3
3619;14.07.2016;34.97;12.14;1637.99;67.62;89.84;22.22;29.82;24.71;18.11;2;1;1;6;3
3620;14.07.2016;68.68;12.07;2110.53;83.28;118.54;35.26;24.55;32;21.45;2;0;1;6;3
3621;13.07.2016;39.45;11.14;545.3;69.26;101.17;31.91;28.85;24.36;15.41;2;1;1;6;3
3622;12.07.2016;19.73;5.19;1272.15;30.63;32.36;1.73;26.85;27.94;7.33;2;1;1;6;3
3623;12.07.2016;28.97;2.74;2237.15;22.54;24.43;1.89;22.44;45.06;6.38;2;0;1;6;3
3624;11.07.2016;20.13;5.57;172.35;35.49;39.16;3.66;26;30.29;8.63;2;1;1;6;3
3625;10.07.2016;29.68;11.46;1208.51;28.24;31.5;3.26;25.77;31.66;12.77;2;1;0;6;3
3626;10.07.2016;48.42;1.84;2380.91;55.21;70.89;15.68;22.19;38.67;15.05;2;0;0;6;3
3627;9.07.2016;17.69;2.24;531.93;33.69;35.72;2.03;25.66;28.67;3.91;2;1;0;6;3
3628;8.07.2016;18.45;5.14;624.51;20.36;22.35;1.99;24.42;34.58;9.58;2;1;1;6;3
3629;8.07.2016;26.38;5.51;1631.18;13.57;14.46;0.89;22.79;47.61;15.71;2;0;1;6;3
3630;7.07.2016;26.45;7.37;318.57;21.7;23.44;1.74;26.51;36.76;16.56;2;1;1;6;3
3631;6.07.2016;27.04;3.82;1925.77;10.97;11.4;0.43;23.05;48.35;10.36;2;0;1;6;3
3632;5.07.2016;22.46;5.63;554.04;17.01;18.46;1.45;26.14;35.34;7.16;2;1;1;6;3
3633;4.07.2016;19.26;5.75;1272.96;18.82;20.67;1.85;26.04;34.98;8.8;2;1;1;6;3
3634;4.07.2016;19.43;6.03;1456.52;17.03;17.89;0.87;23.62;49.87;8.38;2;0;1;6;3
3635;3.07.2016;24.1;8.36;207.21;26.84;29.44;2.59;27.04;37.5;11.82;2;1;0;6;3
3636;2.07.2016;45.39;7.32;2220.7;52.53;63.09;10.56;22.79;49.58;18.67;2;0;0;6;3
3637;1.07.2016;27.25;8.13;68;39.8;46.57;6.76;25.89;39.51;11.79;2;1;1;6;3
3638;30.06.2016;28.25;1.55;1158.1;42.93;48.16;5.23;25.37;41.83;16.19;2;1;1;5;3
3639;29.06.2016;39.05;7.1;179.48;46.41;53.09;6.68;24.73;46.48;23.42;2;1;1;5;3
3640;28.06.2016;47.06;8.04;2213.68;38.91;43.76;4.85;26.86;39.68;28.02;2;1;1;5;3
3641;28.06.2016;47.55;2.7;1927.37;55.68;65.14;9.47;23.31;50.29;18.97;2;0;1;5;3
3642;27.06.2016;57.8;5.54;486.07;38.56;43.05;4.48;26.89;39.1;21.62;2;1;1;5;3
3643;27.06.2016;52.51;4.37;596.95;60.62;77.13;16.51;25.85;38.48;24.12;2;0;1;5;3
3644;26.06.2016;39.29;3.4;1348.89;42.33;51.96;9.63;29.25;29.49;18.67;2;1;0;5;3
3645;26.06.2016;39.92;3.41;1512.98;22.66;24.11;1.45;24.92;42.97;16.41;2;0;0;5;3
3646;25.06.2016;43.96;7.03;95.81;29.69;33.48;3.78;27.9;33.48;21.71;2;1;0;5;3
3647;24.06.2016;36.34;10.68;1550.49;26.8;29.86;3.05;27.71;33.99;14.59;2;1;1;5;3
3648;24.06.2016;40.81;9.06;932.62;14.79;16.24;1.46;25.14;40.66;17.77;2;0;1;5;3
3649;19.06.2016;25.42;4.85;634.1;17.78;20.13;2.35;27.86;31.07;19.58;2;1;0;5;3
3650;19.06.2016;45.9;4.56;72.1;26.22;30.66;4.43;23.22;45.85;15.22;2;0;0;5;3
3651;18.06.2016;27.93;5.57;1439.55;18.26;20.66;2.4;26.74;33.69;12.92;2;1;0;5;3
3652;18.06.2016;21.72;3.85;953.3;17.07;19.08;2.01;22.36;46.48;11.05;2;0;0;5;3
3653;17.06.2016;22.65;4.68;457.69;20.39;23.14;2.75;26.1;32.78;8.46;2;1;1;5;3
3654;17.06.2016;44.83;3.06;70.67;34.81;46.86;12.06;21.58;45.55;18.19;2;0;1;5;3
3655;16.06.2016;26.42;4.18;582.6;25.77;31.64;5.87;25.52;34.59;13.9;2;1;1;5;3
3656;16.06.2016;47.85;2.46;131.73;43.37;57.56;14.19;21.14;49.09;22.42;2;0;1;5;3
3657;15.06.2016;26.77;5.52;403.78;26.43;30.13;3.7;24.17;38.28;12.88;2;1;1;5;3
3658;15.06.2016;72.27;8.25;501.28;33.38;66.13;32.75;21.16;54.28;25.35;2;0;1;5;3
3659;14.06.2016;44.23;6.89;706.34;40.5;59.88;19.38;21.62;54.68;16.38;2;1;1;5;3
3660;14.06.2016;47.27;8.57;206.34;25.52;30.17;4.64;23.93;35.96;24.48;2;0;1;5;3
3661;13.06.2016;41.01;7.98;2128.11;56.43;83.93;27.51;27.09;26.86;23.42;2;1;1;5;3
3662;13.06.2016;76.37;5.67;1279.26;49.01;65.44;16.43;22.07;37.3;27.11;2;0;1;5;3
3663;12.06.2016;38.99;8.98;2510.54;42.94;64.57;21.63;25.72;27.04;22.12;2;1;0;5;3
3664;12.06.2016;78.4;9.24;1532.79;40.82;63.61;22.79;20.95;45.36;35.75;2;0;0;5;3
3665;11.06.2016;44.91;7.95;2809.64;47.51;73.09;25.58;25.12;30.57;22.69;2;1;0;5;3
3666;11.06.2016;61.82;2.08;633.57;40.06;59.12;19.06;20.07;46.55;25.38;2;0;0;5;3
3667;10.06.2016;34.87;4.48;904.25;35.6;50.56;14.97;23.04;34.82;13.6;2;1;1;5;3
3668;10.06.2016;21.28;4.24;317.78;24.61;30.81;6.2;18.79;54.05;10.05;2;0;1;5;3
3669;9.06.2016;15.45;5.42;1041.84;17.16;18.6;1.44;20.53;45.38;5.79;2;1;1;5;3
3670;9.06.2016;12.11;2.44;368.58;10.85;12.28;1.42;17.95;56.26;3.8;2;0;1;5;3
3671;8.06.2016;19.68;4.19;456.2;18.7;21.54;2.84;19.01;55.46;7.59;2;1;1;5;3
3672;8.06.2016;16.92;7.69;701.24;18.07;21.03;2.96;18.77;60.51;5.97;2;0;1;5;3
3673;7.06.2016;24.48;8.55;1152.81;20.72;23.68;2.96;22.98;34.92;13.53;2;1;1;5;3
3674;7.06.2016;37.52;2.32;352.55;41.67;53.05;11.38;20.33;46.39;21.25;2;0;1;5;3
3675;6.06.2016;29.7;5.72;1.93;49.17;61.2;12.03;23.37;40.75;22.71;2;1;1;5;3
3676;6.06.2016;39.04;6.59;695.15;33.11;41.99;8.89;20.25;51.66;15.44;2;0;1;5;3
3677;5.06.2016;38.45;6.91;1614.2;46.02;65.04;19.03;20.13;47.48;22.45;2;0;0;5;3
3678;4.06.2016;40.21;7.52;1251.63;47.5;60.19;12.69;20.95;48.96;25.23;2;0;0;5;3
3679;3.06.2016;61.9;6.1;1520.97;47.7;64.17;16.47;22.17;51.82;33.22;2;0;1;5;3
3680;2.06.2016;69.44;11.55;949.9;45.45;66.83;21.38;26.26;34.53;59.79;2;1;1;5;3
3681;2.06.2016;72.73;7.95;817.65;50.51;73.98;23.46;21.87;53.84;51.88;2;0;1;5;3
3682;1.06.2016;68.72;13.47;703.43;36.39;41.59;5.19;25.28;38.89;47.72;2;1;1;5;3
3683;1.06.2016;83.3;7.31;1329.29;43.91;77.36;33.45;21.89;57.36;53.53;2;0;1;5;3
3684;31.05.2016;80.87;7.37;1700.04;45.24;74.31;29.07;24.66;44.8;59.13;2;1;1;4;0
3685;31.05.2016;58.2;8.63;1191.76;50.9;91.84;40.94;21.28;54.82;43.41;2;0;1;4;0
3686;30.05.2016;62.19;4.84;1453.06;45.09;91.93;46.83;19.11;59.03;44.59;2;0;1;4;0
3687;29.05.2016;29.38;9.33;1377.57;50.36;70.81;20.45;18.54;54.96;17.31;2;0;0;4;0
3688;27.05.2016;30.42;6.58;503.86;35.3;40.15;4.85;20.86;43.83;18.41;2;1;1;4;0
3689;26.05.2016;30.95;7.97;4404.67;37.29;43.32;6.03;20.45;44.71;18.53;2;1;1;4;0
3690;26.05.2016;54.86;3.85;970.31;52.53;84.16;31.63;17.69;57.79;36.88;2;0;1;4;0
3691;25.05.2016;47.47;7.5;3792.55;57.15;114.81;57.66;19.37;52.08;34.24;2;0;1;4;0
3692;24.05.2016;27.42;5.74;3899.69;42.33;71.62;29.29;18.04;55.11;15.17;2;0;1;4;0
3693;22.05.2016;25.2;6.28;1281.07;9.58;41.04;31.45;20.56;54.78;13.64;2;1;0;4;0
3694;22.05.2016;54.85;12.3;1213.62;38.28;95.3;57.02;20.56;50.23;38.95;2;0;0;4;0
3695;21.05.2016;39.39;7.74;662.12;25.35;60.35;35;23.42;36.49;27.94;2;1;0;4;0
3696;21.05.2016;58.27;11.48;827.03;66.61;121.04;54.42;18.67;46.49;40.89;2;0;0;4;0
3697;20.05.2016;64.85;7.49;1260.52;55.09;115.27;60.18;17.49;50.83;45.71;2;0;1;4;0
3698;19.05.2016;21.34;6.89;896.87;39.47;64.39;24.93;17.06;54.94;12.58;2;0;1;4;0
3699;18.05.2016;30.75;8.17;990.77;38.45;66.28;27.83;19.22;55.69;21.03;2;1;1;4;0
3700;18.05.2016;30.59;7.71;742.77;57.81;77.7;19.89;19.18;53.84;17.52;2;0;1;4;0
3701;17.05.2016;44.2;14.89;644.07;43.06;58.57;15.51;23.18;38.85;28.19;2;1;1;4;0
3702;17.05.2016;86.1;6.37;1120.25;58.83;131.82;72.99;19.66;50.65;38.63;2;0;1;4;0
3703;16.05.2016;58.6;5.94;593.78;24.8;59.26;34.46;22.53;38.74;30.65;2;1;1;4;0
3704;16.05.2016;33.18;7.81;1002.63;31.99;65.86;33.87;19.65;58.04;21.25;2;0;1;4;0
3705;15.05.2016;75.41;8;730.04;33;60.85;27.85;23.15;46.97;49.25;2;1;0;4;0
3706;14.05.2016;74.65;9.06;484.6;48.41;72.55;24.14;23.71;35.03;51.95;2;1;0;4;0
3707;14.05.2016;141.23;7.59;815.26;42.29;91.33;49.04;21.61;42.53;81.47;2;0;0;4;0
3708;13.05.2016;140.73;8.91;916.33;23.91;76.57;52.65;24.56;43.4;88.67;2;1;1;4;0
3709;13.05.2016;105.64;9.71;1200.38;39.63;92.44;52.8;21.31;54.94;62.5;2;0;1;4;0
3710;12.05.2016;67.92;10.54;972.12;42.76;91.72;48.96;22.46;42.74;41.81;2;1;1;4;0
3711;12.05.2016;80.16;9.95;1092.61;74.65;139.69;65.03;18.24;54.82;44.56;2;0;1;4;0
3712;11.05.2016;50.03;12.37;743.22;40.68;71.46;30.78;20.99;42.26;29.54;2;1;1;4;0
3713;11.05.2016;76.26;5.66;819.67;52.67;110.02;57.35;16.93;58.96;38.92;2;0;1;4;0
3714;10.05.2016;51.06;6.65;1245.78;42.83;70.54;27.71;19.07;52.9;32.26;2;1;1;4;0
3715;10.05.2016;24.61;4.98;894.16;75.94;98.78;22.83;18.52;58.11;15.52;2;0;1;4;0
3716;9.05.2016;36.66;6.53;560.52;32.52;57.98;25.46;21.93;37.24;19.81;2;1;1;4;0
3717;9.05.2016;66.29;5.22;853.81;61.33;112.81;51.48;18.11;52.18;41.89;2;0;1;4;0
3718;8.05.2016;38.41;5.35;666.6;28.37;51.96;23.59;20.69;41.27;22.45;2;1;0;4;0
3719;8.05.2016;66.73;6.65;1046.88;54.3;135.02;80.73;17.14;58.85;38.21;2;0;0;4;0
3720;7.05.2016;34.34;6.37;796.14;35.2;56.22;21.02;19.02;49.62;25.34;2;1;0;4;0
3721;7.05.2016;46.01;3.86;884.52;43.19;73.16;29.97;17.08;60.84;22.81;2;0;0;4;0
3722;5.05.2016;29.22;4.35;1542.93;29.03;53.42;24.4;18.23;52.9;16.52;2;1;1;4;0
3723;3.05.2016;51.66;9.07;713.63;60.68;76.87;16.19;20.72;44.49;26.14;2;0;1;4;0
3724;2.05.2016;27.58;5.19;391.3;43.43;48.71;5.28;18.53;46.09;12.05;2;0;1;4;0
3725;29.04.2016;46.53;10.61;1134.1;70.72;90.3;19.58;22.01;33.65;28.13;2;1;1;3;0
3726;29.04.2016;96.3;11.73;1066.13;74.67;142.28;67.61;17.28;49.97;66.91;2;0;1;3;0
3727;28.04.2016;85.7;9.18;623.91;61.49;101.03;39.54;15.92;52.07;47.26;2;0;1;3;0
3728;27.04.2016;47.43;10.61;1036.2;45.18;56.69;11.51;18.81;39.89;23.65;2;1;1;3;0
3729;26.04.2016;35.85;2.44;993.39;41.64;65.35;23.71;18.8;56.41;22.51;2;1;1;3;0
3730;26.04.2016;77.2;5.62;733.23;32.6;63.18;30.57;17.34;55.62;41.03;2;0;1;3;0
3731;25.04.2016;34.21;4.47;621.05;22.35;32.41;10.06;18.94;44.54;26.3;2;0;1;3;0
3732;24.04.2016;82.21;10.97;1099.94;39.62;74.99;35.36;20.17;37.24;49.03;2;0;0;3;0
3733;20.04.2016;67.08;7.38;589.41;37.61;48.79;11.18;25.57;27.99;33.96;2;1;1;3;0
3734;19.04.2016;97.44;7.74;1198.63;54.15;110.79;56.64;24.9;29.16;49.25;2;1;1;3;0
3735;19.04.2016;112.4;8.88;743.01;48.78;86.65;37.87;19.73;41.63;55.71;2;0;1;3;0
3736;18.04.2016;62.95;6.93;1065.38;53.5;99.78;46.29;24.29;27.39;30.91;2;1;1;3;0
3737;18.04.2016;100.22;8.41;657.63;41.03;74.07;33.05;18.83;40.54;43.82;2;0;1;3;0
3738;17.04.2016;49.38;13.58;913.02;43.61;77.77;34.16;23.4;28.67;27.27;2;1;0;3;0
3739;17.04.2016;90.98;6.68;922.06;42.22;74;31.79;17.79;44.58;49.56;2;0;0;3;0
3740;15.04.2016;98.06;8.64;489.14;37.61;53.91;16.3;21.82;35.9;53.44;2;1;1;3;0
3741;15.04.2016;88.21;6.47;1505.04;46.13;104.45;58.32;18.56;58.49;47.6;2;0;1;3;0
3742;14.04.2016;57.91;9;873.46;37;52.74;15.74;21.41;44.02;29.93;2;1;1;3;0
3743;14.04.2016;69.99;6.06;737.58;35;67.61;32.61;17.53;54.81;39.67;2;0;1;3;0
3744;13.04.2016;43.21;7.82;613.25;31.52;44.29;12.78;20.74;40.08;23.2;2;1;1;3;0
3745;13.04.2016;59.31;5.78;1104.84;40.11;91.17;51.06;17.1;56.3;36.39;2;0;1;3;0
3746;12.04.2016;26.31;5.89;492.97;25.94;33.2;7.26;18.31;52.26;13.6;2;1;1;3;0
3747;12.04.2016;30.16;5.81;427.21;21.6;27.06;5.46;17.34;56.17;20.64;2;0;1;3;0
3748;11.04.2016;51.32;5.84;478.06;26.22;34.43;8.21;20.13;41.52;26.1;2;1;1;3;0
3749;11.04.2016;50.79;8.09;999.13;31.68;49.89;18.21;17.91;57.98;37.18;2;0;1;3;0
3750;10.04.2016;72.61;9.94;802.07;28.17;42.68;14.5;19.3;54.11;36.31;2;0;0;3;0
3751;9.04.2016;145.99;5.83;803.9;23.36;32.52;9.17;24.13;33.45;78.53;2;1;0;3;0
3752;9.04.2016;128.93;10.92;978.88;49.69;95.26;45.57;19.83;37.62;64.12;2;0;0;3;0
3753;8.04.2016;89.44;8.74;1101.81;40.57;80.29;39.73;23.86;30.03;41.55;2;1;1;3;0
