Tarih;PM10;SO2;CO;NO2;NOX;NO;PM25;IstasyonTipi;Haftasonu/Haftaici;Ay;Yil
;;;;;;;;;;;
;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;#REF!;;;;
12.12.2011;241,47;31,61;3336,01;81,89;318,92;237,02;50,95;Sanayi;Haftaici;12;2011
11.12.2011;92;35,45;1834,72;63,52;209,34;145,82;19,13;Sanayi;Haftasonu ;12;2011
10.12.2011;115,27;24,65;1734,16;57,11;168,64;111,6;24,66;Sanayi;Haftasonu ;12;2011
9.12.2011;80,93;20,69;1723,31;58,56;173,85;115,3;12,61;Sanayi;Haftaici;12;2011
8.12.2011;43,99;11,89;1559,75;57,25;171,58;114,34;11,49;Sanayi;Haftaici;12;2011
7.12.2011;110,48;28,89;2214,32;61,08;233,34;172,3;44;Sanayi;Haftaici;12;2011
6.12.2011;170,5;64,38;2173,06;100,83;408,5;307,67;97,87;Sanayi;Haftaici;12;2011
5.12.2011;224,8;56,44;2971,79;98,61;403,48;304,87;162,51;Sanayi;Haftaici;12;2011
4.12.2011;287,2;58,53;3218,93;103,75;437,81;334,05;191,35;Sanayi;Haftasonu ;12;2011
3.12.2011;267,33;56,56;2941,96;100,05;400,38;300,33;180,93;Sanayi;Haftasonu ;12;2011
2.12.2011;225,44;51,59;2726,61;101,26;353,37;252,11;149,28;Sanayi;Haftaici;12;2011
1.12.2011;264,63;62,66;3334,21;100,73;420,65;319,92;172,67;Sanayi;Haftaici;12;2011
30.11.2011;232,52;46,64;2984,75;97,35;392,14;294,79;165,12;Sanayi;Haftaici;11;2011
29.11.2011;207,78;37,67;2659,02;84,97;309,93;224,96;123,3;Sanayi;Haftaici;11;2011
28.11.2011;266,1;42,33;2736,44;105,94;330,32;224,38;129,91;Sanayi;Haftaici;11;2011
27.11.2011;230,96;49,98;2519,56;88,02;266,08;178,06;117,63;Sanayi;Haftasonu ;11;2011
26.11.2011;;36,68;3068,36;114,21;398,91;284,7;140,86;Sanayi;Haftasonu ;11;2011
25.11.2011;248,04;28,51;2469,18;98,86;307,08;208,22;109,43;Sanayi;Haftaici;11;2011
24.11.2011;188,17;22,79;2316,18;91,51;274,92;183,41;90,46;Sanayi;Haftaici;11;2011
23.11.2011;182,79;22,47;3296,83;57,23;156,63;99,39;92,35;Sanayi;Haftaici;11;2011
22.11.2011;267,35;25,92;3916,24;10,11;64,78;54,66;134,01;Sanayi;Haftaici;11;2011
21.11.2011;297,84;21,21;4497,62;9,88;60,14;50,32;155,06;Sanayi;Haftaici;11;2011
20.11.2011;169,94;17,87;3311,53;6,75;43,3;36,55;84,46;Sanayi;Haftasonu ;11;2011
19.11.2011;141,3;14,03;3436,1;7,33;33,61;33,28;71,76;Sanayi;Haftasonu ;11;2011
18.11.2011;92,34;11,78;2498,52;5,83;24,07;18,23;35,58;Sanayi;Haftaici;11;2011
17.11.2011;145,17;10,48;2733,3;7,87;28,67;20,8;51,13;Sanayi;Haftaici;11;2011
16.11.2011;119,88;4,93;1654,42;6,62;31,38;24,76;48,67;Sanayi;Haftaici;11;2011
15.11.2011;113,58;5,39;1954,29;8,12;27,76;19,63;50,76;Sanayi;Haftaici;11;2011
14.11.2011;105,02;5,65;1512,06;7,7;23,98;16,28;46,92;Sanayi;Haftaici;11;2011
13.11.2011;66,92;3,59;1000,38;5,27;18,47;13,19;33,44;Sanayi;Haftasonu ;11;2011
12.11.2011;67,34;1,55;1772,88;5,44;18,41;12,97;26,16;Sanayi;Haftasonu ;11;2011
11.11.2011;57,13;4,58;1234,69;6,85;22,67;15,82;34,34;Sanayi;Haftaici;11;2011
10.11.2011;130,88;3,67;1591,51;8,35;31,71;23,37;56,91;Sanayi;Haftaici;11;2011
9.11.2011;297,71;6,99;3279,03;7,05;52,87;45,83;119,4;Sanayi;Haftaici;11;2011
8.11.2011;191,55;4,52;1918,82;6,96;28,45;21,49;81,7;Sanayi;Haftaici;11;2011
7.11.2011;100,84;2,51;1257,57;6,3;21,28;14,97;46,39;Sanayi;Haftaici;11;2011
6.11.2011;163,41;1,44;1925,62;7,11;25,91;18,8;67,31;Sanayi;Haftasonu ;11;2011
5.11.2011;220,17;3,76;2396,63;6,69;35,27;28,58;80,39;Sanayi;Haftasonu ;11;2011
4.11.2011;119,13;5,02;1585,82;7,81;29,74;21,93;49,45;Sanayi;Haftaici;11;2011
3.11.2011;126,45;1,67;1917;7,88;29,13;21,24;48,17;Sanayi;Haftaici;11;2011
2.11.2011;158,94;1,93;1952,28;10,14;31,49;21,35;50,21;Sanayi;Haftaici;11;2011
1.11.2011;289,25;4,32;2868,15;8,67;43,49;34,81;101,4;Sanayi;Haftaici;11;2011
31.10.2011;258,33;3,85;2240,87;7,63;33,33;25,7;84,2;Sanayi;Haftaici;10;2011
30.10.2011;210,58;2,85;2081,56;5,84;24,45;18,61;93,66;Sanayi;Haftasonu ;10;2011
29.10.2011;163,56;4,3;1843,73;6,15;21,67;15,52;68,25;Sanayi;Haftasonu ;10;2011
28.10.2011;133,36;6,67;1837,52;24,28;64,57;40,29;51,22;Sanayi;Haftaici;10;2011
27.10.2011;191,8;11,48;2115,47;77,48;227,74;150,26;67,29;Sanayi;Haftaici;10;2011
26.10.2011;120,21;20,02;1025,98;71,89;172,38;100,5;38,36;Sanayi;Haftaici;10;2011
25.10.2011;155,25;19,53;1605,08;87,11;201,21;114,09;69,04;Sanayi;Haftaici;10;2011
24.10.2011;141,25;19,58;1461,14;82,37;198,46;116,09;41,65;Sanayi;Haftaici;10;2011
23.10.2011;110,3;26,05;1253,19;74,1;168,52;94,43;44,72;Sanayi;Haftasonu ;10;2011
22.10.2011;288,77;23,27;2649,51;99,66;354,8;255,14;;Sanayi;Haftasonu ;10;2011
21.10.2011;362,81;20,67;2897,64;119,28;366,6;247,32;;Sanayi;Haftaici;10;2011
20.10.2011;263,62;20,79;2096,55;105,21;314,23;209,02;70;Sanayi;Haftaici;10;2011
19.10.2011;148,01;11,75;1493,29;75,41;211,64;136,23;28,26;Sanayi;Haftaici;10;2011
18.10.2011;73,04;6,22;581,68;50,87;119,15;68,27;;Sanayi;Haftaici;10;2011
17.10.2011;;;;;;;;Sanayi;Haftaici;10;2011
11.10.2011;158;9,59;1517,34;80,13;234,07;153,93;60,53;Sanayi;Haftaici;10;2011
10.10.2011;55,81;4,96;453,78;42,09;65,96;23,87;21,3;Sanayi;Haftaici;10;2011
9.10.2011;153,76;10,24;850,17;52,57;122,38;69,81;37,17;Sanayi;Haftasonu ;10;2011
8.10.2011;170,49;18,55;1657,22;100,94;262,33;161,39;45,68;Sanayi;Haftasonu ;10;2011
7.10.2011;247,59;25,44;2417;138,16;417,86;279,7;76,66;Sanayi;Haftaici;10;2011
2.10.2011;73,77;14,42;775,79;69,48;152,7;83,57;27,79;Sanayi;Haftasonu ;10;2011
1.10.2011;109,26;14,6;1336,18;83,96;229,15;145,46;35,33;Sanayi;Haftasonu ;10;2011
30.09.2011;54,6;6,27;621,41;69,61;166,79;97,95;23,47;Sanayi;Haftaici;9;2011
29.09.2011;69,6;7,28;707,78;86,4;175,35;89,82;25,4;Sanayi;Haftaici;9;2011
28.09.2011;89,79;8,53;847,42;85,18;173,88;89,26;32,38;Sanayi;Haftaici;9;2011
27.09.2011;80,26;7,15;812,09;76,28;145,89;70,21;29,3;Sanayi;Haftaici;9;2011
23.09.2011;89,18;5,82;943,66;86,7;186,95;100,64;33,03;Sanayi;Haftaici;9;2011
22.09.2011;140,24;9,47;736,64;84,7;157,26;72,73;36,48;Sanayi;Haftaici;9;2011
21.09.2011;116,88;12,72;934,91;107,86;177,5;69,82;35,09;Sanayi;Haftaici;9;2011
20.09.2011;134,9;20,96;1108,83;110,25;252,56;142,51;39,31;Sanayi;Haftaici;9;2011
19.09.2011;92,5;9,27;848,76;106,84;183,27;76,69;32,58;Sanayi;Haftaici;9;2011
18.09.2011;68,33;10,55;840,51;66,1;118,21;52,43;24,62;Sanayi;Haftasonu ;9;2011
17.09.2011;79,03;8,59;554,33;82,22;149,11;67,17;33,73;Sanayi;Haftasonu ;9;2011
16.09.2011;117,56;6,36;1111,49;87,53;176,03;88,87;45,07;Sanayi;Haftaici;9;2011
15.09.2011;92,99;7,97;1084,66;107,78;216,76;109,21;35,78;Sanayi;Haftaici;9;2011
14.09.2011;80,17;9,11;718,25;79,8;183,9;104,45;30,42;Sanayi;Haftaici;9;2011
13.09.2011;80,36;8,07;1061,62;80,96;194,02;113,49;33,5;Sanayi;Haftaici;9;2011
12.09.2011;73,64;3,91;672,51;79,18;156,58;77,71;23,54;Sanayi;Haftaici;9;2011
11.09.2011;70,13;7,05;699,5;71,66;122,99;51,84;36,75;Sanayi;Haftasonu ;9;2011
10.09.2011;94,04;18,8;955,01;85,27;167,74;82,9;32,77;Sanayi;Haftasonu ;9;2011
9.09.2011;107,05;26,93;772,93;98,08;180,87;83,36;36,85;Sanayi;Haftaici;9;2011
8.09.2011;224,62;16,39;1869,44;128,86;312,03;183,56;38,01;Sanayi;Haftaici;9;2011
7.09.2011;58,9;4,08;755,89;95,32;164,43;69,6;38,01;Sanayi;Haftaici;9;2011
6.09.2011;51,57;7,54;753,46;100,06;162,79;63,11;26,4;Sanayi;Haftaici;9;2011
5.09.2011;53,06;4,65;791,18;96,37;178,74;82,88;31,58;Sanayi;Haftaici;9;2011
4.09.2011;37,7;4,82;484,15;62,82;118,21;56,08;27,82;Sanayi;Haftasonu ;9;2011
3.09.2011;51,64;5,66;658,93;74,97;120,3;45,96;31,58;Sanayi;Haftasonu ;9;2011
2.09.2011;43,57;4,58;542,25;73,73;118,34;45,09;26,96;Sanayi;Haftaici;9;2011
1.09.2011;41,06;6,67;719,83;71,17;109,71;39,29;30,59;Sanayi;Haftaici;9;2011
31.08.2011;35,29;14,76;534,28;67,45;106,29;39,36;;Sanayi;Haftaici;8;2011
30.08.2011;54,5;2,49;571,25;62,11;87,54;26,06;31,21;Sanayi;Haftaici;8;2011
29.08.2011;49,04;2,73;1198,83;85,4;176,6;91,72;26,99;Sanayi;Haftaici;8;2011
28.08.2011;29,88;5,25;477,77;62,05;100,77;39,33;;Sanayi;Haftasonu ;8;2011
27.08.2011;40,49;4,5;418,38;77,52;129,2;52,37;25,86;Sanayi;Haftasonu ;8;2011
26.08.2011;134,09;1,41;494,58;77,38;136,67;59,87;23,19;Sanayi;Haftaici;8;2011
25.08.2011;43,92;6,02;800,12;87,92;175,29;89,04;24,18;Sanayi;Haftaici;8;2011
24.08.2011;40,92;5,15;579,92;78,94;161,7;83,97;22,51;Sanayi;Haftaici;8;2011
23.08.2011;56,89;;861,21;74,32;144,9;71,37;27,14;Sanayi;Haftaici;8;2011
22.08.2011;73,61;5,44;642,95;72,23;144,61;73,36;23,2;Sanayi;Haftaici;8;2011
21.08.2011;55,43;3,45;527,71;60,23;110,9;51,77;24,14;Sanayi;Haftasonu ;8;2011
20.08.2011;66,66;5,68;626,1;64,79;106,4;42,22;27,42;Sanayi;Haftasonu ;8;2011
19.08.2011;85,91;6,03;822,94;77,8;170,64;94,01;20,32;Sanayi;Haftaici;8;2011
18.08.2011;104,11;5,21;1003,2;77,39;154,4;78,3;41,55;Sanayi;Haftaici;8;2011
17.08.2011;82,15;8,17;766,88;74,86;139,62;65,44;27,83;Sanayi;Haftaici;8;2011
16.08.2011;;14,39;738,82;83,25;148,57;66,2;;Sanayi;Haftaici;8;2011
15.08.2011;;;;;;;;Sanayi;Haftaici;8;2011
14.08.2011;114,7;3,78;513,41;60,55;105,13;44,93;29,41;Sanayi;Haftasonu ;8;2011
13.08.2011;94,19;2,73;729,37;65,79;133,56;68,52;30,7;Sanayi;Haftasonu ;8;2011
12.08.2011;63,62;7;713,15;71,9;136,74;65,72;29,48;Sanayi;Haftaici;8;2011
11.08.2011;89,76;5,24;675,19;73,5;135,18;62,58;44,68;Sanayi;Haftaici;8;2011
10.08.2011;47,12;5,97;773,08;87,63;146,22;58,82;;Sanayi;Haftaici;8;2011
9.08.2011;51,48;8,05;776,35;97,78;159,78;62,56;30,93;Sanayi;Haftaici;8;2011
8.08.2011;54,4;2,6;868,46;99,62;180,75;81,46;29,16;Sanayi;Haftaici;8;2011
7.08.2011;28,16;3,88;440;46,49;81,77;35,6;;Sanayi;Haftasonu ;8;2011
6.08.2011;36,4;6,51;529,72;53,46;99,74;47,04;22,79;Sanayi;Haftasonu ;8;2011
5.08.2011;38,76;5,01;732,58;62,41;131,68;69,76;;Sanayi;Haftaici;8;2011
4.08.2011;39,59;5,29;689,16;59,15;132,64;75,15;;Sanayi;Haftaici;8;2011
3.08.2011;46,39;3,21;777,55;66,32;146,84;81,16;25,06;Sanayi;Haftaici;8;2011
2.08.2011;51,42;4,09;674,44;59,21;112,59;53,59;34,6;Sanayi;Haftaici;8;2011
1.08.2011;81,78;1,9;1101,62;88,92;152,12;63,95;26,59;Sanayi;Haftaici;8;2011
29.07.2011;67,22;6,3;1123,69;111,59;182,32;71,19;31,19;Sanayi;Haftaici;7;2011
28.07.2011;58,1;5,45;925,09;77,02;156,82;80,9;23,3;Sanayi;Haftaici;7;2011
27.07.2011;72,02;6,93;986,23;95,66;165,82;70,93;43,19;Sanayi;Haftaici;7;2011
26.07.2011;74,6;11,62;1238,94;99,95;194,81;95,38;;Sanayi;Haftaici;7;2011
25.07.2011;64,59;5,81;542,37;71,14;132,33;61,64;;Sanayi;Haftaici;7;2011
24.07.2011;40,96;7,49;455,55;59,24;92,36;33,47;;Sanayi;Haftasonu ;7;2011
23.07.2011;38,09;5,86;832,2;63;135,12;72,85;;Sanayi;Haftasonu ;7;2011
22.07.2011;60,39;5,94;795,53;76,41;143,37;67,66;38,01;Sanayi;Haftaici;7;2011
21.07.2011;94,43;11,35;982,11;;;;38,16;Sanayi;Haftaici;7;2011
20.07.2011;65,73;8,28;933,33;91,03;166,91;76,64;38,19;Sanayi;Haftaici;7;2011
19.07.2011;52,86;5,7;888,47;67,48;148,59;82,05;39,24;Sanayi;Haftaici;7;2011
18.07.2011;49,16;9,15;663,14;67,16;124,52;57,55;32,1;Sanayi;Haftaici;7;2011
17.07.2011;43,3;6,46;913,13;55,95;106,89;51,5;;Sanayi;Haftasonu ;7;2011
16.07.2011;42,91;2,89;757,17;64,26;125,52;62;30,82;Sanayi;Haftasonu ;7;2011
15.07.2011;36,76;3,64;809,93;68,78;137,23;69,08;;Sanayi;Haftaici;7;2011
14.07.2011;47,14;3,61;957,66;68,27;148,9;82,16;;Sanayi;Haftaici;7;2011
13.07.2011;38,11;5,55;763,55;61,87;140,4;79,91;;Sanayi;Haftaici;7;2011
12.07.2011;31,42;2,31;678,94;50,26;111,51;62,52;;Sanayi;Haftaici;7;2011
11.07.2011;38,44;4,97;793,26;72,29;150,34;79,05;22,44;Sanayi;Haftaici;7;2011
10.07.2011;23,88;4,76;655,65;46,91;97,7;51,5;;Sanayi;Haftasonu ;7;2011
9.07.2011;36,43;4,46;903,21;60,59;132,15;72,76;;Sanayi;Haftasonu ;7;2011
8.07.2011;45,22;6,49;642,56;85,9;145,55;60,12;31;Sanayi;Haftaici;7;2011
7.07.2011;54,1;9,01;1071,22;86,46;174,05;88,02;;Sanayi;Haftaici;7;2011
6.07.2011;47,29;7,9;838,16;75,75;131,4;56,19;;Sanayi;Haftaici;7;2011
5.07.2011;32,71;10,75;805;87,49;165,82;79,33;;Sanayi;Haftaici;7;2011
4.07.2011;45,42;12,61;830,27;78,23;146,56;68,53;36,32;Sanayi;Haftaici;7;2011
3.07.2011;43,78;13,7;634,28;68,51;118,46;50,58;;Sanayi;Haftasonu ;7;2011
2.07.2011;49,35;6,15;967,31;65,52;135,55;70,81;29,44;Sanayi;Haftasonu ;7;2011
1.07.2011;56,52;20,42;859,29;84,32;153,82;70,27;37,13;Sanayi;Haftaici;7;2011
30.06.2011;76,74;11,22;1236,6;90,82;232,1;143,35;39,01;Sanayi;Haftaici;6;2011
29.06.2011;;8,33;800,22;78,06;153,32;76,09;29,34;Sanayi;Haftaici;6;2011
28.06.2011;;11,12;801,18;70,63;141,7;71,77;;Sanayi;Haftaici;6;2011
27.06.2011;;4,74;599,24;59,55;134,22;76;;Sanayi;Haftaici;6;2011
26.06.2011;28,41;6,75;634,85;53,87;103,85;50,97;;Sanayi;Haftasonu ;6;2011
25.06.2011;69,25;20,14;1287,24;108,57;215,33;107,29;37,28;Sanayi;Haftasonu ;6;2011
24.06.2011;67,22;9,1;926,93;79,9;164,28;84,92;35,04;Sanayi;Haftaici;6;2011
23.06.2011;40,77;5,81;816,94;64,21;141,21;77,8;;Sanayi;Haftaici;6;2011
22.06.2011;38,92;7,34;820,53;;;;;Sanayi;Haftaici;6;2011
21.06.2011;52,88;5,88;778,94;67,83;152,47;85,98;30,53;Sanayi;Haftaici;6;2011
20.06.2011;57,42;26,74;817,74;88,56;170,28;82,44;34,85;Sanayi;Haftaici;6;2011
19.06.2011;43,28;1,31;869,99;57,95;111,21;53,59;34,28;Sanayi;Haftasonu ;6;2011
18.06.2011;31,1;4,19;815,8;61,55;128,6;67,87;;Sanayi;Haftasonu ;6;2011
17.06.2011;52,97;5,36;1098,38;79,2;165,02;86,53;40,37;Sanayi;Haftaici;6;2011
16.06.2011;54,8;5,64;1163,61;88,36;198,97;110,82;29,63;Sanayi;Haftaici;6;2011
12.06.2011;31,8;5,15;243,4;;;;;Sanayi;Haftasonu ;6;2011
11.06.2011;42,9;11,58;779,97;67;137,24;71,68;;Sanayi;Haftasonu ;6;2011
10.06.2011;59,08;7,14;1280,45;84,63;167,87;83,98;41,05;Sanayi;Haftaici;6;2011
9.06.2011;93,07;16,18;947,63;;;;34,95;Sanayi;Haftaici;6;2011
8.06.2011;66,12;25,23;922,93;97,81;189,52;92,57;33,39;Sanayi;Haftaici;6;2011
7.06.2011;;10,36;979,79;81,78;154,9;73,76;;Sanayi;Haftaici;6;2011
6.06.2011;62,18;8,49;1134,14;86,86;173,05;86,84;45,07;Sanayi;Haftaici;6;2011
5.06.2011;;5,61;697,86;60,95;121,39;60,99;;Sanayi;Haftasonu ;6;2011
4.06.2011;54,57;7,69;779,83;66,27;146,91;81,62;;Sanayi;Haftasonu ;6;2011
3.06.2011;;10,38;768,45;68,85;154,75;86,96;;Sanayi;Haftaici;6;2011
2.06.2011;49,46;6,76;923,07;77,78;142,65;64,9;;Sanayi;Haftaici;6;2011
1.06.2011;63,66;7,69;943,27;97,73;176,23;78,38;;Sanayi;Haftaici;6;2011
31.05.2011;52,5;7,16;786,08;75,22;147,01;72,17;30,65;Sanayi;Haftaici;5;2011
30.05.2011;;9,31;899,2;70,63;139,13;69,08;;Sanayi;Haftaici;5;2011
29.05.2011;66,88;6,71;985,7;63,98;132,62;69,47;29,44;Sanayi;Haftasonu ;5;2011
28.05.2011;49,43;5,95;1088,74;85,12;185,5;100,85;35,62;Sanayi;Haftasonu ;5;2011
27.05.2011;37,45;5,45;656,72;58,82;113,88;55,65;;Sanayi;Haftaici;5;2011
26.05.2011;69,06;10,47;1228,75;89,25;195,76;107,17;45,17;Sanayi;Haftaici;5;2011
25.05.2011;75,42;11,29;1229,51;85,51;183,69;98,21;42,3;Sanayi;Haftaici;5;2011
24.05.2011;47,58;2,75;854,31;59,34;138,58;80,18;;Sanayi;Haftaici;5;2011
23.05.2011;46,27;8,49;695,29;61,49;119,82;59,02;;Sanayi;Haftaici;5;2011
22.05.2011;31,59;7,5;909,83;60,22;131,62;71,94;;Sanayi;Haftasonu ;5;2011
21.05.2011;39,51;12,08;815,36;73,53;142,64;69,79;;Sanayi;Haftasonu ;5;2011
20.05.2011;41,25;7,93;1087,6;;;;;Sanayi;Haftaici;5;2011
19.05.2011;64,13;7,19;897,83;75,61;142,11;67,52;33,12;Sanayi;Haftaici;5;2011
18.05.2011;50,24;8,96;818,59;80,87;146,88;66,7;;Sanayi;Haftaici;5;2011
17.05.2011;54,69;12,6;864,76;65,24;124,9;60,5;;Sanayi;Haftaici;5;2011
16.05.2011;45,28;10,15;856,47;74,9;160,64;86,64;;Sanayi;Haftaici;5;2011
15.05.2011;91,89;6,58;1202,57;61,33;127,15;66,87;42,22;Sanayi;Haftasonu ;5;2011
14.05.2011;99,74;7,55;1118,93;77,21;181,03;105,14;39,92;Sanayi;Haftasonu ;5;2011
12.05.2011;34,79;6,39;1237,95;98,32;185,77;87,58;;Sanayi;Haftaici;5;2011
11.05.2011;42,62;6,58;1232,84;92,37;179;87,13;;Sanayi;Haftaici;5;2011
10.05.2011;52,17;8,57;1100,15;85,88;188,1;103,36;29,47;Sanayi;Haftaici;5;2011
9.05.2011;50,12;11,78;938,75;82,51;163,63;81,52;;Sanayi;Haftaici;5;2011
8.05.2011;39,01;8,94;968,23;66,62;133,85;68,37;;Sanayi;Haftasonu ;5;2011
7.05.2011;34,88;5,82;602,69;46,39;89,6;43,96;;Sanayi;Haftasonu ;5;2011
6.05.2011;37,14;8,55;1023,47;68,27;174,09;106,74;;Sanayi;Haftaici;5;2011
5.05.2011;45,95;7,54;1121,53;67,69;168,83;101,77;30,64;Sanayi;Haftaici;5;2011
4.05.2011;68,45;6,67;897,23;;;;34,22;Sanayi;Haftaici;5;2011
3.05.2011;71,27;12,48;1030,15;75,16;156,41;82,37;34,73;Sanayi;Haftaici;5;2011
2.05.2011;98,67;8,49;1116,53;75,32;159,46;85,08;47,91;Sanayi;Haftaici;5;2011
29.04.2011;86,54;12,2;1459,02;79,15;182,21;103,57;48;Sanayi;Haftaici;4;2011
28.04.2011;86,28;10,68;870,92;71,8;138,47;67,47;42,02;Sanayi;Haftaici;4;2011
27.04.2011;50,79;12,11;762,8;58,09;110,61;53,27;;Sanayi;Haftaici;4;2011
26.04.2011;72,42;18,35;1278,51;93,84;197,52;104,66;44,94;Sanayi;Haftaici;4;2011
25.04.2011;78,65;11;1100,63;73,07;185,81;113,73;35,98;Sanayi;Haftaici;4;2011
24.04.2011;45,79;8,87;1323,53;80,3;184,13;104,69;;Sanayi;Haftasonu ;4;2011
23.04.2011;140,84;14,72;871,57;69,12;148,11;80,32;47,56;Sanayi;Haftasonu ;4;2011
22.04.2011;88,93;23,64;1559,25;79,5;213,07;134,42;44,99;Sanayi;Haftaici;4;2011
20.04.2011;44,03;12,36;1036,69;83,16;182,08;100,16;;Sanayi;Haftaici;4;2011
19.04.2011;68,64;8,86;1433,81;99,82;235,45;136,4;;Sanayi;Haftaici;4;2011
18.04.2011;93,82;10,09;1801,14;74,28;227,68;154,07;76,68;Sanayi;Haftaici;4;2011
17.04.2011;121,53;19,13;1633,77;76,55;182,52;106,38;85,87;Sanayi;Haftasonu ;4;2011
16.04.2011;64,8;13,33;1293,64;94,97;191,26;97,25;38,86;Sanayi;Haftasonu ;4;2011
15.04.2011;74,91;19,69;1376,64;86,3;205,84;121,39;40,64;Sanayi;Haftaici;4;2011
14.04.2011;;5,48;842,47;60,8;122,68;62,83;33,87;Sanayi;Haftaici;4;2011
13.04.2011;;10,82;1091,52;;;;31,12;Sanayi;Haftaici;4;2011
12.04.2011;38,52;9,98;886,65;;;;24,81;Sanayi;Haftaici;4;2011
11.04.2011;37,8;8,89;894,57;62,72;137,21;75,83;;Sanayi;Haftaici;4;2011
10.04.2011;39,24;6,34;595,66;54,72;106,95;53;;Sanayi;Haftasonu ;4;2011
9.04.2011;41,3;10,5;887,59;;;;27,71;Sanayi;Haftasonu ;4;2011
8.04.2011;32,82;11,4;943,52;63,28;130,42;68,89;;Sanayi;Haftaici;4;2011
7.04.2011;57,51;9,14;1179,03;88,58;200,12;112,83;;Sanayi;Haftaici;4;2011
6.04.2011;64,79;11,78;1310,81;83,2;203,39;121,18;34,41;Sanayi;Haftaici;4;2011
5.04.2011;85,57;14,48;1236,59;86,82;207,24;120,47;40,16;Sanayi;Haftaici;4;2011
4.04.2011;78,96;12,02;1449,83;84,49;211,47;127,63;50,11;Sanayi;Haftaici;4;2011
3.04.2011;36,1;8;564,48;36,55;63,38;27,08;;Sanayi;Haftasonu ;4;2011
2.04.2011;62,51;10,63;847,07;57,76;101,58;43,87;38,94;Sanayi;Haftasonu ;4;2011
1.04.2011;98,27;17,88;1569,97;81,63;192,39;111,1;52,06;Sanayi;Haftaici;4;2011
31.03.2011;81,63;22,9;1579,11;237,11;353,34;116,57;51,45;Sanayi;Haftaici;3;2011
30.03.2011;95,55;16,53;2090,44;458,21;580,76;122,64;55,86;Sanayi;Haftaici;3;2011
29.03.2011;94,46;21,52;2056,67;415,43;520,8;105,38;56,48;Sanayi;Haftaici;3;2011
28.03.2011;65,73;10,76;1723,87;427,1;543,06;116,1;36,26;Sanayi;Haftaici;3;2011
27.03.2011;75,66;14,12;1435,61;95;163,13;68,47;41,19;Sanayi;Haftasonu ;3;2011
26.03.2011;82,7;14,89;1555,96;110,4;197,18;86,91;46,89;Sanayi;Haftasonu ;3;2011
25.03.2011;90,25;20,08;1562,3;116,72;198,23;81,74;54,98;Sanayi;Haftaici;3;2011
24.03.2011;79,25;14,45;1340,05;106,76;183,59;76,87;48,03;Sanayi;Haftaici;3;2011
23.03.2011;74,26;7,59;936,1;82,92;124,42;41,25;47,6;Sanayi;Haftaici;3;2011
22.03.2011;95,66;12,59;1203;100,49;178,39;77,84;48,27;Sanayi;Haftaici;3;2011
21.03.2011;96,75;9,96;1193,47;102,47;177,06;74,47;35,31;Sanayi;Haftaici;3;2011
20.03.2011;64,02;13,14;1206,36;90,45;143,85;53,89;39,78;Sanayi;Haftasonu ;3;2011
19.03.2011;138,52;14,94;1579,67;100,63;179,99;79,58;67,83;Sanayi;Haftasonu ;3;2011
18.03.2011;59,44;11,11;1878,07;96,2;168,54;72,44;39,55;Sanayi;Haftaici;3;2011
16.03.2011;262,41;11,11;1908,18;144,81;288,99;143,9;96,91;Sanayi;Haftaici;3;2011
15.03.2011;158,91;11,11;1818,97;121,21;187,94;66,92;69,29;Sanayi;Haftaici;3;2011
14.03.2011;136,22;30,24;1687,71;143,3;209,78;66,67;78,9;Sanayi;Haftaici;3;2011
13.03.2011;130,79;42,25;1808,65;88,88;165,71;74,94;94,01;Sanayi;Haftasonu ;3;2011
12.03.2011;124,5;43,93;1624,91;88,88;165,71;74,94;104,25;Sanayi;Haftasonu ;3;2011
11.03.2011;85,39;53,79;1410,4;88,88;165,71;74,94;59,42;Sanayi;Haftaici;3;2011
10.03.2011;37,93;30,32;878,8;88,88;165,71;74,94;25,65;Sanayi;Haftaici;3;2011
9.03.2011;34;16,08;880,66;102,32;150,17;48,2;25,65;Sanayi;Haftaici;3;2011
8.03.2011;33,38;8,75;953,45;75,65;121,91;46,82;25,65;Sanayi;Haftaici;3;2011
7.03.2011;58,16;8,53;1246,48;88,88;165,71;74,94;32,25;Sanayi;Haftaici;3;2011
6.03.2011;67,58;15,4;1923,82;88,88;165,71;74,94;25,65;Sanayi;Haftasonu ;3;2011
5.03.2011;90,95;11,11;1552,26;88,88;165,71;74,94;60,09;Sanayi;Haftasonu ;3;2011
4.03.2011;81,27;39,5;1603,71;88,88;165,71;74,94;40,56;Sanayi;Haftaici;3;2011
3.03.2011;119,62;27,78;2043,85;160,11;293,4;133,36;75,15;Sanayi;Haftaici;3;2011
2.03.2011;65,66;33,19;1419,12;120,95;217,87;96,76;37,6;Sanayi;Haftaici;3;2011
1.03.2011;71,05;20,25;1452,19;143,15;271,61;128,63;41,43;Sanayi;Haftaici;3;2011
28.02.2011;72,96;15,74;1665,94;112,63;241,38;97,47;45,59;Sanayi;Haftaici;2;2011
26.02.2011;54,36;11,75;1154,34;131,29;242,04;110,82;;Sanayi;Haftasonu ;2;2011
25.02.2011;96,13;18,27;1185,06;118,52;195,08;76,6;39,4;Sanayi;Haftaici;2;2011
24.02.2011;91,85;16,28;1254,57;102,35;174,13;71,93;45,75;Sanayi;Haftaici;2;2011
